filename	epochNum	blockNum	phase	annotatorID	hitId	assignmentId	
e2276-b1-01-01-0012-smp982201.png	2276	1	phase2	0006			
e2277-b1-01-01-0012-smp984451.png	2277	1	phase2	0006			
e2278-b1-01-01-0012-smp986701.png	2278	1	phase2	0006			
e2279-b1-01-01-0012-smp988951.png	2279	1	phase2	0006			
e2280-b1-01-01-0012-smp991201.png	2280	1	phase2	0006			
e2281-b2-01-01-0012-smp999201.png	2281	2	phase2	0006			
e2282-b2-01-01-0012-smp1001451.png	2282	2	phase2	0006			
e2283-b2-01-01-0012-smp1003701.png	2283	2	phase2	0006			
e2284-b2-01-01-0012-smp1005951.png	2284	2	phase2	0006			
e2285-b2-01-01-0012-smp1008201.png	2285	2	phase2	0006			
e2306-b7-01-01-0012-smp2042001.png	2306	7	phase2	0006			
e2307-b7-01-01-0012-smp2044251.png	2307	7	phase2	0006			
e2308-b7-01-01-0012-smp2046501.png	2308	7	phase2	0006			
e2309-b7-01-01-0012-smp2048751.png	2309	7	phase2	0006			
e2310-b7-01-01-0012-smp2051001.png	2310	7	phase2	0006			
e2431-b2-01-01-0016-smp1260001.png	2431	2	phase2	0006			
e2432-b2-01-01-0016-smp1262251.png	2432	2	phase2	0006			
e2433-b2-01-01-0016-smp1264501.png	2433	2	phase2	0006			
e2434-b2-01-01-0016-smp1266751.png	2434	2	phase2	0006			
e2435-b2-01-01-0016-smp1269001.png	2435	2	phase2	0006			
e2471-b10-01-01-0016-smp2104001.png	2471	10	phase2	0006			
e2472-b10-01-01-0016-smp2106251.png	2472	10	phase2	0006			
e2473-b10-01-01-0016-smp2108501.png	2473	10	phase2	0006			
e2474-b10-01-01-0016-smp2110751.png	2474	10	phase2	0006			
e2475-b10-01-01-0016-smp2113001.png	2475	10	phase2	0006			
e2631-b2-01-01-0020-smp441001.png	2631	2	phase2	0006			
e2632-b2-01-01-0020-smp443251.png	2632	2	phase2	0006			
e2633-b2-01-01-0020-smp445501.png	2633	2	phase2	0006			
e2634-b2-01-01-0020-smp447751.png	2634	2	phase2	0006			
e2635-b2-01-01-0020-smp450001.png	2635	2	phase2	0006			
e2636-b3-01-01-0020-smp489001.png	2636	3	phase2	0006			
e2637-b3-01-01-0020-smp491251.png	2637	3	phase2	0006			
e2638-b3-01-01-0020-smp493501.png	2638	3	phase2	0006			
e2639-b3-01-01-0020-smp495751.png	2639	3	phase2	0006			
e2640-b3-01-01-0020-smp498001.png	2640	3	phase2	0006			
e2666-b9-01-01-0020-smp1793001.png	2666	9	phase2	0006			
e2667-b9-01-01-0020-smp1795251.png	2667	9	phase2	0006			
e2668-b9-01-01-0020-smp1797501.png	2668	9	phase2	0006			
e2669-b9-01-01-0020-smp1799751.png	2669	9	phase2	0006			
e2670-b9-01-01-0020-smp1802001.png	2670	9	phase2	0006			
e2716-b9-01-01-0021-smp1884001.png	2716	9	phase2	0006			
e2717-b9-01-01-0021-smp1886251.png	2717	9	phase2	0006			
e2718-b9-01-01-0021-smp1888501.png	2718	9	phase2	0006			
e2719-b9-01-01-0021-smp1890751.png	2719	9	phase2	0006			
e2720-b9-01-01-0021-smp1893001.png	2720	9	phase2	0006			
e2721-b10-01-01-0021-smp2530982.png	2721	10	phase2	0006			
e2722-b10-01-01-0021-smp2533232.png	2722	10	phase2	0006			
e2723-b10-01-01-0021-smp2535482.png	2723	10	phase2	0006			
e2724-b10-01-01-0021-smp2537732.png	2724	10	phase2	0006			
e2725-b10-01-01-0021-smp2539982.png	2725	10	phase2	0006			
e2736-b3-01-01-0022-smp261001.png	2736	3	phase2	0006			
e2737-b3-01-01-0022-smp263251.png	2737	3	phase2	0006			
e2738-b3-01-01-0022-smp265501.png	2738	3	phase2	0006			
e2739-b3-01-01-0022-smp267751.png	2739	3	phase2	0006			
e2740-b3-01-01-0022-smp270001.png	2740	3	phase2	0006			
e2776-b1-01-01-0023-smp469018.png	2776	1	phase2	0006			
e2777-b1-01-01-0023-smp471268.png	2777	1	phase2	0006			
e2778-b1-01-01-0023-smp473518.png	2778	1	phase2	0006			
e2779-b1-01-01-0023-smp475768.png	2779	1	phase2	0006			
e2780-b1-01-01-0023-smp478018.png	2780	1	phase2	0006			
e2806-b1-01-01-0025-smp888001.png	2806	1	phase2	0006			
e2807-b1-01-01-0025-smp890251.png	2807	1	phase2	0006			
e2808-b1-01-01-0025-smp892501.png	2808	1	phase2	0006			
e2809-b1-01-01-0025-smp894751.png	2809	1	phase2	0006			
e2810-b1-01-01-0025-smp897001.png	2810	1	phase2	0006			
e2986-b1-01-01-0038-smp389101.png	2986	1	phase2	0006			
e2987-b1-01-01-0038-smp391351.png	2987	1	phase2	0006			
e2988-b1-01-01-0038-smp393601.png	2988	1	phase2	0006			
e2989-b1-01-01-0038-smp395851.png	2989	1	phase2	0006			
e2990-b1-01-01-0038-smp398101.png	2990	1	phase2	0006			
e3051-b2-01-01-0043-smp1822001.png	3051	2	phase2	0006			
e3052-b2-01-01-0043-smp1824251.png	3052	2	phase2	0006			
e3053-b2-01-01-0043-smp1826501.png	3053	2	phase2	0006			
e3054-b2-01-01-0043-smp1828751.png	3054	2	phase2	0006			
e3055-b2-01-01-0043-smp1831001.png	3055	2	phase2	0006			
e3586-b1-01-03-0038-smp117401.png	3586	1	phase2	0006			
e3587-b1-01-03-0038-smp119651.png	3587	1	phase2	0006			
e3588-b1-01-03-0038-smp121901.png	3588	1	phase2	0006			
e3589-b1-01-03-0038-smp124151.png	3589	1	phase2	0006			
e3590-b1-01-03-0038-smp126401.png	3590	1	phase2	0006			
e3671-b3-01-03-0058-smp1080001.png	3671	3	phase2	0006			
e3672-b3-01-03-0058-smp1082251.png	3672	3	phase2	0006			
e3673-b3-01-03-0058-smp1084501.png	3673	3	phase2	0006			
e3674-b3-01-03-0058-smp1086751.png	3674	3	phase2	0006			
e3675-b3-01-03-0058-smp1089001.png	3675	3	phase2	0006			
e0376-b6-01-05-0009-smp988001.png	376	6	phase1	0007			
e0377-b6-01-05-0009-smp990251.png	377	6	phase1	0007			
e0378-b6-01-05-0009-smp992501.png	378	6	phase1	0007			
e0380-b6-01-05-0009-smp997001.png	380	6	phase1	0007			
e0421-b5-01-05-0010-smp586001.png	421	5	phase1	0007			
e0422-b5-01-05-0010-smp588251.png	422	5	phase1	0007			
e0423-b5-01-05-0010-smp590501.png	423	5	phase1	0007			
e0424-b5-01-05-0010-smp592751.png	424	5	phase1	0007			
e0425-b5-01-05-0010-smp595001.png	425	5	phase1	0007			
e0441-b9-01-05-0010-smp1127001.png	441	9	phase1	0007			
e0442-b9-01-05-0010-smp1129251.png	442	9	phase1	0007			
e0443-b9-01-05-0010-smp1131501.png	443	9	phase1	0007			
e0444-b9-01-05-0010-smp1133751.png	444	9	phase1	0007			
e0445-b9-01-05-0010-smp1136001.png	445	9	phase1	0007			
e0551-b1-01-05-0013-smp74401.png	551	1	phase1	0007			
e0552-b1-01-05-0013-smp76651.png	552	1	phase1	0007			
e0553-b1-01-05-0013-smp78901.png	553	1	phase1	0007			
e0554-b1-01-05-0013-smp81151.png	554	1	phase1	0007			
e0555-b1-01-05-0013-smp83401.png	555	1	phase1	0007			
e1381-b1-01-04-0007-smp150001.png	1381	1	phase1	0007			
e1382-b1-01-04-0007-smp152251.png	1382	1	phase1	0007			
e1383-b1-01-04-0007-smp154501.png	1383	1	phase1	0007			
e1384-b1-01-04-0007-smp156751.png	1384	1	phase1	0007			
e1385-b1-01-04-0007-smp159001.png	1385	1	phase1	0007			
e0856-b1-01-05-0025-smp609801.png	856	1	phase1	0007			
e0857-b1-01-05-0025-smp612051.png	857	1	phase1	0007			
e0858-b1-01-05-0025-smp614301.png	858	1	phase1	0007			
e0859-b1-01-05-0025-smp616551.png	859	1	phase1	0007			
e0860-b1-01-05-0025-smp618801.png	860	1	phase1	0007			
e1771-b1-01-04-0037-smp283401.png	1771	1	phase1	0007			
e1772-b1-01-04-0037-smp285651.png	1772	1	phase1	0007			
e1773-b1-01-04-0037-smp287901.png	1773	1	phase1	0007			
e1774-b1-01-04-0037-smp290151.png	1774	1	phase1	0007			
e1775-b1-01-04-0037-smp292401.png	1775	1	phase1	0007			
e1396-b1-01-04-0008-smp231001.png	1396	1	phase1	0007			
e1397-b1-01-04-0008-smp233251.png	1397	1	phase1	0007			
e1398-b1-01-04-0008-smp235501.png	1398	1	phase1	0007			
e1399-b1-01-04-0008-smp237751.png	1399	1	phase1	0007			
e1400-b1-01-04-0008-smp240001.png	1400	1	phase1	0007			
e1921-b1-01-02-0011-smp135001.png	1921	1	phase1	0007			
e1922-b1-01-02-0011-smp137251.png	1922	1	phase1	0007			
e1923-b1-01-02-0011-smp139501.png	1923	1	phase1	0007			
e1924-b1-01-02-0011-smp141751.png	1924	1	phase1	0007			
e1925-b1-01-02-0011-smp144001.png	1925	1	phase1	0007			
e1731-b2-01-04-0034-smp623001.png	1731	2	phase1	0008			
e1732-b2-01-04-0034-smp625251.png	1732	2	phase1	0008			
e1733-b2-01-04-0034-smp627501.png	1733	2	phase1	0008			
e1734-b2-01-04-0034-smp629751.png	1734	2	phase1	0008			
e1735-b2-01-04-0034-smp632001.png	1735	2	phase1	0008			
e2006-b3-01-02-0017-smp1394001.png	2006	3	phase1	0008			
e2007-b3-01-02-0017-smp1396251.png	2007	3	phase1	0008			
e2008-b3-01-02-0017-smp1398501.png	2008	3	phase1	0008			
e2009-b3-01-02-0017-smp1400751.png	2009	3	phase1	0008			
e2010-b3-01-02-0017-smp1403001.png	2010	3	phase1	0008			
e2031-b2-01-01-0001-smp848001.png	2031	2	phase2	0008			
e2032-b2-01-01-0001-smp850251.png	2032	2	phase2	0008			
e2033-b2-01-01-0001-smp852501.png	2033	2	phase2	0008			
e2034-b2-01-01-0001-smp854751.png	2034	2	phase2	0008			
e2035-b2-01-01-0001-smp857001.png	2035	2	phase2	0008			
e2086-b3-01-01-0007-smp1599909.png	2086	3	phase2	0008			
e2087-b3-01-01-0007-smp1602159.png	2087	3	phase2	0008			
e2088-b3-01-01-0007-smp1604409.png	2088	3	phase2	0008			
e2089-b3-01-01-0007-smp1606659.png	2089	3	phase2	0008			
e2090-b3-01-01-0007-smp1608909.png	2090	3	phase2	0008			
e2227-b1-01-01-0011-smp348251.png	2227	1	phase2	0008			
e2228-b1-01-01-0011-smp350501.png	2228	1	phase2	0008			
e2229-b1-01-01-0011-smp352751.png	2229	1	phase2	0008			
e2230-b1-01-01-0011-smp355001.png	2230	1	phase2	0008			
e2326-b1-01-01-0013-smp204001.png	2326	1	phase2	0008			
e2416-b9-01-01-0014-smp1968001.png	2416	9	phase2	0008			
e2417-b9-01-01-0014-smp1970251.png	2417	9	phase2	0008			
e2418-b9-01-01-0014-smp1972501.png	2418	9	phase2	0008			
e2419-b9-01-01-0014-smp1974751.png	2419	9	phase2	0008			
e2420-b9-01-01-0014-smp1977001.png	2420	9	phase2	0008			
e2446-b5-01-01-0016-smp1601001.png	2446	5	phase2	0008			
e2447-b5-01-01-0016-smp1603251.png	2447	5	phase2	0008			
e2448-b5-01-01-0016-smp1605501.png	2448	5	phase2	0008			
e2449-b5-01-01-0016-smp1607751.png	2449	5	phase2	0008			
e2450-b5-01-01-0016-smp1610001.png	2450	5	phase2	0008			
e2481-b2-01-01-0017-smp1385001.png	2481	2	phase2	0008			
e2482-b2-01-01-0017-smp1387251.png	2482	2	phase2	0008			
e2483-b2-01-01-0017-smp1389501.png	2483	2	phase2	0008			
e2484-b2-01-01-0017-smp1391751.png	2484	2	phase2	0008			
e2485-b2-01-01-0017-smp1394001.png	2485	2	phase2	0008			
e2526-b1-01-01-0018-smp531001.png	2526	1	phase2	0008			
e2527-b1-01-01-0018-smp533251.png	2527	1	phase2	0008			
e2528-b1-01-01-0018-smp535501.png	2528	1	phase2	0008			
e2529-b1-01-01-0018-smp537751.png	2529	1	phase2	0008			
e2530-b1-01-01-0018-smp540001.png	2530	1	phase2	0008			
e2646-b5-01-01-0020-smp1052001.png	2646	5	phase2	0008			
e2647-b5-01-01-0020-smp1054251.png	2647	5	phase2	0008			
e2648-b5-01-01-0020-smp1056501.png	2648	5	phase2	0008			
e2649-b5-01-01-0020-smp1058751.png	2649	5	phase2	0008			
e2650-b5-01-01-0020-smp1061001.png	2650	5	phase2	0008			
e2841-b2-01-01-0027-smp1016001.png	2841	2	phase2	0008			
e2842-b2-01-01-0027-smp1018251.png	2842	2	phase2	0008			
e2843-b2-01-01-0027-smp1020501.png	2843	2	phase2	0008			
e2844-b2-01-01-0027-smp1022751.png	2844	2	phase2	0008			
e2845-b2-01-01-0027-smp1025001.png	2845	2	phase2	0008			
e2901-b2-01-01-0031-smp790001.png	2901	2	phase2	0008			
e2902-b2-01-01-0031-smp792251.png	2902	2	phase2	0008			
e2903-b2-01-01-0031-smp794501.png	2903	2	phase2	0008			
e2904-b2-01-01-0031-smp796751.png	2904	2	phase2	0008			
e2905-b2-01-01-0031-smp799001.png	2905	2	phase2	0008			
e2936-b3-01-01-0033-smp2058001.png	2936	3	phase2	0008			
e2937-b3-01-01-0033-smp2060251.png	2937	3	phase2	0008			
e2938-b3-01-01-0033-smp2062501.png	2938	3	phase2	0008			
e2939-b3-01-01-0033-smp2064751.png	2939	3	phase2	0008			
e2940-b3-01-01-0033-smp2067001.png	2940	3	phase2	0008			
e3131-b3-01-01-0049-smp1520001.png	3131	3	phase2	0008			
e3132-b3-01-01-0049-smp1522251.png	3132	3	phase2	0008			
e3133-b3-01-01-0049-smp1524501.png	3133	3	phase2	0008			
e3134-b3-01-01-0049-smp1526751.png	3134	3	phase2	0008			
e3135-b3-01-01-0049-smp1529001.png	3135	3	phase2	0008			
e3136-b1-01-01-0050-smp1220001.png	3136	1	phase2	0008			
e3137-b1-01-01-0050-smp1222251.png	3137	1	phase2	0008			
e3138-b1-01-01-0050-smp1224501.png	3138	1	phase2	0008			
e3139-b1-01-01-0050-smp1226751.png	3139	1	phase2	0008			
e3140-b1-01-01-0050-smp1229001.png	3140	1	phase2	0008			
e3181-b1-01-01-0002-smp297001.png	3181	1	phase2	0008			
e3182-b1-01-01-0002-smp299251.png	3182	1	phase2	0008			
e3183-b1-01-01-0002-smp301501.png	3183	1	phase2	0008			
e3184-b1-01-01-0002-smp303751.png	3184	1	phase2	0008			
e3185-b1-01-01-0002-smp306001.png	3185	1	phase2	0008			
e3211-b1-01-01-0004-smp504001.png	3211	1	phase2	0008			
e3212-b1-01-01-0004-smp506251.png	3212	1	phase2	0008			
e3213-b1-01-01-0004-smp508501.png	3213	1	phase2	0008			
e3214-b1-01-01-0004-smp510751.png	3214	1	phase2	0008			
e3215-b1-01-01-0004-smp513001.png	3215	1	phase2	0008			
e3271-b1-01-03-0001-smp527001.png	3271	1	phase2	0008			
e3272-b1-01-03-0001-smp529251.png	3272	1	phase2	0008			
e3273-b1-01-03-0001-smp531501.png	3273	1	phase2	0008			
e3274-b1-01-03-0001-smp533751.png	3274	1	phase2	0008			
e3275-b1-01-03-0001-smp536001.png	3275	1	phase2	0008			
e3391-b1-01-03-0017-smp165001.png	3391	1	phase2	0008			
e3392-b1-01-03-0017-smp167251.png	3392	1	phase2	0008			
e3393-b1-01-03-0017-smp169501.png	3393	1	phase2	0008			
e3394-b1-01-03-0017-smp171751.png	3394	1	phase2	0008			
e3395-b1-01-03-0017-smp174001.png	3395	1	phase2	0008			
e3451-b1-01-03-0026-smp1123001.png	3451	1	phase2	0008			
e3452-b1-01-03-0026-smp1125251.png	3452	1	phase2	0008			
e3453-b1-01-03-0026-smp1127501.png	3453	1	phase2	0008			
e3454-b1-01-03-0026-smp1129751.png	3454	1	phase2	0008			
e3455-b1-01-03-0026-smp1132001.png	3455	1	phase2	0008			
e3551-b3-01-03-0032-smp2623001.png	3551	3	phase2	0008			
e3552-b3-01-03-0032-smp2625251.png	3552	3	phase2	0008			
e3553-b3-01-03-0032-smp2627501.png	3553	3	phase2	0008			
e3554-b3-01-03-0032-smp2629751.png	3554	3	phase2	0008			
e3555-b3-01-03-0032-smp2632001.png	3555	3	phase2	0008			
e3666-b2-01-03-0058-smp779001.png	3666	2	phase2	0008			
e3667-b2-01-03-0058-smp781251.png	3667	2	phase2	0008			
e3668-b2-01-03-0058-smp783501.png	3668	2	phase2	0008			
e3669-b2-01-03-0058-smp785751.png	3669	2	phase2	0008			
e3670-b2-01-03-0058-smp788001.png	3670	2	phase2	0008			
e1516-b1-01-04-0017-smp196001.png	1516	1	phase1	0009			
e1517-b1-01-04-0017-smp198251.png	1517	1	phase1	0009			
e1518-b1-01-04-0017-smp200501.png	1518	1	phase1	0009			
e1519-b1-01-04-0017-smp202751.png	1519	1	phase1	0009			
e1520-b1-01-04-0017-smp205001.png	1520	1	phase1	0009			
e0736-b8-01-05-0017-smp1265001.png	736	8	phase1	0009			
e0737-b8-01-05-0017-smp1267251.png	737	8	phase1	0009			
e0738-b8-01-05-0017-smp1269501.png	738	8	phase1	0009			
e0739-b8-01-05-0017-smp1271751.png	739	8	phase1	0009			
e0740-b8-01-05-0017-smp1274001.png	740	8	phase1	0009			
e2176-b1-01-01-0010-smp348001.png	2176	1	phase2	0009			
e2177-b1-01-01-0010-smp350251.png	2177	1	phase2	0009			
e2178-b1-01-01-0010-smp352501.png	2178	1	phase2	0009			
e2179-b1-01-01-0010-smp354751.png	2179	1	phase2	0009			
e2180-b1-01-01-0010-smp357001.png	2180	1	phase2	0009			
e2236-b3-01-01-0011-smp1427001.png	2236	3	phase2	0009			
e2237-b3-01-01-0011-smp1429251.png	2237	3	phase2	0009			
e2238-b3-01-01-0011-smp1431501.png	2238	3	phase2	0009			
e2239-b3-01-01-0011-smp1433751.png	2239	3	phase2	0009			
e2240-b3-01-01-0011-smp1436001.png	2240	3	phase2	0009			
e2391-b4-01-01-0014-smp916001.png	2391	4	phase2	0009			
e2392-b4-01-01-0014-smp918251.png	2392	4	phase2	0009			
e2393-b4-01-01-0014-smp920501.png	2393	4	phase2	0009			
e2394-b4-01-01-0014-smp922751.png	2394	4	phase2	0009			
e2395-b4-01-01-0014-smp925001.png	2395	4	phase2	0009			
e2436-b3-01-01-0016-smp1272001.png	2436	3	phase2	0009			
e2437-b3-01-01-0016-smp1274251.png	2437	3	phase2	0009			
e2438-b3-01-01-0016-smp1276501.png	2438	3	phase2	0009			
e2439-b3-01-01-0016-smp1278751.png	2439	3	phase2	0009			
e2440-b3-01-01-0016-smp1281001.png	2440	3	phase2	0009			
e2731-b2-01-01-0022-smp241001.png	2731	2	phase2	0009			
e2732-b2-01-01-0022-smp243251.png	2732	2	phase2	0009			
e2733-b2-01-01-0022-smp245501.png	2733	2	phase2	0009			
e2734-b2-01-01-0022-smp247751.png	2734	2	phase2	0009			
e2735-b2-01-01-0022-smp250001.png	2735	2	phase2	0009			
e2751-b6-01-01-0022-smp523001.png	2751	6	phase2	0009			
e2752-b6-01-01-0022-smp525251.png	2752	6	phase2	0009			
e2753-b6-01-01-0022-smp527501.png	2753	6	phase2	0009			
e2754-b6-01-01-0022-smp529751.png	2754	6	phase2	0009			
e2755-b6-01-01-0022-smp532001.png	2755	6	phase2	0009			
e2791-b1-01-01-0024-smp1685001.png	2791	1	phase2	0009			
e2792-b1-01-01-0024-smp1687251.png	2792	1	phase2	0009			
e2793-b1-01-01-0024-smp1689501.png	2793	1	phase2	0009			
e2794-b1-01-01-0024-smp1691751.png	2794	1	phase2	0009			
e2795-b1-01-01-0024-smp1694001.png	2795	1	phase2	0009			
e2881-b1-01-01-0030-smp271001.png	2881	1	phase2	0009			
e2882-b1-01-01-0030-smp273251.png	2882	1	phase2	0009			
e2883-b1-01-01-0030-smp275501.png	2883	1	phase2	0009			
e2884-b1-01-01-0030-smp277751.png	2884	1	phase2	0009			
e2885-b1-01-01-0030-smp280001.png	2885	1	phase2	0009			
e2931-b2-01-01-0033-smp1905401.png	2931	2	phase2	0009			
e2932-b2-01-01-0033-smp1907651.png	2932	2	phase2	0009			
e2933-b2-01-01-0033-smp1909901.png	2933	2	phase2	0009			
e2934-b2-01-01-0033-smp1912151.png	2934	2	phase2	0009			
e2935-b2-01-01-0033-smp1914401.png	2935	2	phase2	0009			
e2976-b2-01-01-0037-smp1005001.png	2976	2	phase2	0009			
e2977-b2-01-01-0037-smp1007251.png	2977	2	phase2	0009			
e2978-b2-01-01-0037-smp1009501.png	2978	2	phase2	0009			
e2979-b2-01-01-0037-smp1011751.png	2979	2	phase2	0009			
e2980-b2-01-01-0037-smp1014001.png	2980	2	phase2	0009			
e2991-b2-01-01-0038-smp2261001.png	2991	2	phase2	0009			
e2992-b2-01-01-0038-smp2263251.png	2992	2	phase2	0009			
e2993-b2-01-01-0038-smp2265501.png	2993	2	phase2	0009			
e2994-b2-01-01-0038-smp2267751.png	2994	2	phase2	0009			
