eventNum	startSamples	durationSamples	startSec	durationSec	
210	258588	112	2585.88	1.12	
211	258951	67	2589.51	0.67	
212	259500	59	2595	0.59	
213	262695	51	2626.95	0.51	
214	263171	68	2631.71	0.68	
215	264006	71	2640.06	0.71	
216	269102	156	2691.02	1.56	
217	271078	144	2710.78	1.44	
218	271878	95	2718.78	0.95	
219	273033	50	2730.33	0.5	
220	275252	53	2752.52	0.53	
221	276651	138	2766.51	1.38	
222	278339	91	2783.39	0.91	
223	279816	102	2798.16	1.02	
224	279985	70	2799.85	0.7	
225	282429	102	2824.29	1.02	
226	284927	51	2849.27	0.51	
227	286332	93	2863.32	0.93	
228	293769	50	2937.69	0.5	
229	299068	49	2990.68	0.49	
230	299339	82	2993.39	0.82	
231	299508	93	2995.08	0.93	
232	299913	129	2999.13	1.29	
233	304464	129	3044.64	1.29	
234	306503	116	3065.03	1.16	
235	306947	93	3069.47	0.93	
236	307271	39	3072.71	0.39	
237	307370	43	3073.7	0.43	
238	308950	69	3089.5	0.69	
239	311158	143	3111.58	1.43	
240	311673	83	3116.73	0.83	
241	312454	164	3124.54	1.64	
242	313127	59	3131.27	0.59	
243	313913	59	3139.13	0.59	
244	316157	44	3161.57	0.44	
245	318681	93	3186.81	0.93	
246	324785	68	3247.85	0.68	
247	326339	52	3263.39	0.52	
248	328845	56	3288.45	0.56	
249	330198	74	3301.98	0.74	
250	331085	63	3310.85	0.63	
251	334502	46	3345.02	0.46	
252	341653	48	3416.53	0.48	
253	342037	60	3420.37	0.6	
254	342434	47	3424.34	0.47	
255	346525	47	3465.25	0.47	
256	347208	82	3472.08	0.82	
257	347548	73	3475.48	0.73	
258	349481	52	3494.81	0.52	
259	350575	41	3505.75	0.41	
260	351343	98	3513.43	0.98	
261	352010	104	3520.1	1.04	
262	352805	71	3528.05	0.71	
263	353007	79	3530.07	0.79	
264	353193	64	3531.93	0.64	
265	353568	79	3535.68	0.79	
266	353872	48	3538.72	0.48	
267	354484	92	3544.84	0.92	
268	355172	49	3551.72	0.49	
269	355329	97	3553.29	0.97	
270	355568	85	3555.68	0.85	
271	355792	47	3557.92	0.47	
272	356123	67	3561.23	0.67	
273	356309	139	3563.09	1.39	
274	356689	142	3566.89	1.42	
275	357038	106	3570.38	1.06	
276	358862	63	3588.62	0.63	
277	359319	44	3593.19	0.44	
278	359474	51	3594.74	0.51	
279	359776	100	3597.76	1	
280	360452	75	3604.52	0.75	
281	360856	69	3608.56	0.69	
282	361165	41	3611.65	0.41	
283	363736	56	3637.36	0.56	
284	366368	97	3663.68	0.97	
285	367212	59	3672.12	0.59	
286	367915	44	3679.15	0.44	
287	369741	96	3697.41	0.96	
288	370376	73	3703.76	0.73	
289	370727	93	3707.27	0.93	
290	372171	51	3721.71	0.51	
291	372747	65	3727.47	0.65	
292	373154	60	3731.54	0.6	
293	375811	37	3758.11	0.37	
294	375913	71	3759.13	0.71	
295	376322	73	3763.22	0.73	
296	377073	75	3770.73	0.75	
297	377530	67	3775.3	0.67	
298	380691	103	3806.91	1.03	
299	381852	81	3818.52	0.81	
300	384357	49	3843.57	0.49	
301	384753	47	3847.53	0.47	
302	386433	32	3864.33	0.32	
303	386814	47	3868.14	0.47	
304	388663	83	3886.63	0.83	
305	390428	110	3904.28	1.1	
306	393376	67	3933.76	0.67	
307	393949	55	3939.49	0.55	
308	394925	50	3949.25	0.5	
309	395055	38	3950.55	0.38	
310	396878	85	3968.78	0.85	
311	397694	83	3976.94	0.83	
312	400065	125	4000.65	1.25	
313	400469	53	4004.69	0.53	
314	403051	55	4030.51	0.55	
315	403817	58	4038.17	0.58	
316	404368	55	4043.68	0.55	
317	404691	65	4046.91	0.65	
318	405170	53	4051.7	0.53	
319	406953	181	4069.53	1.81	
320	407864	57	4078.64	0.57	
321	408644	82	4086.44	0.82	
322	409190	44	4091.9	0.44	
323	409882	53	4098.82	0.53	
324	411663	65	4116.63	0.65	
325	412202	53	4122.02	0.53	
326	412570	46	4125.7	0.46	
327	413133	89	4131.33	0.89	
328	416667	85	4166.67	0.85	
329	417101	117	4171.01	1.17	
330	417327	39	4173.27	0.39	
331	417559	75	4175.59	0.75	
332	417665	54	4176.65	0.54	
333	418010	101	4180.1	1.01	
334	418387	88	4183.87	0.88	
335	422200	37	4222	0.37	
336	422592	64	4225.92	0.64	
337	423560	73	4235.6	0.73	
338	424018	91	4240.18	0.91	
339	424129	79	4241.29	0.79	
340	424867	32	4248.67	0.32	
341	425210	30	4252.1	0.3	
342	426501	82	4265.01	0.82	
343	427586	115	4275.86	1.15	
344	430573	81	4305.73	0.81	
345	431477	102	4314.77	1.02	
346	431628	66	4316.28	0.66	
347	432235	44	4322.35	0.44	
348	433174	73	4331.74	0.73	
349	433558	75	4335.58	0.75	
350	434380	62	4343.8	0.62	
351	434647	105	4346.47	1.05	
352	435046	75	4350.46	0.75	
353	435459	69	4354.59	0.69	
354	436061	60	4360.61	0.6	
355	436166	167	4361.66	1.67	
356	436824	48	4368.24	0.48	
357	439280	87	4392.8	0.87	
358	439712	71	4397.12	0.71	
359	439976	52	4399.76	0.52	
360	440121	47	4401.21	0.47	
361	440620	103	4406.2	1.03	
362	443080	99	4430.8	0.99	
363	443609	78	4436.09	0.78	
364	443991	95	4439.91	0.95	
365	444413	66	4444.13	0.66	
366	445041	87	4450.41	0.87	
367	445449	128	4454.49	1.28	
368	448471	68	4484.71	0.68	
369	448869	43	4488.69	0.43	
370	451119	79	4511.19	0.79	
371	452656	64	4526.56	0.64	
372	452842	38	4528.42	0.38	
373	453729	78	4537.29	0.78	
374	453837	80	4538.37	0.8	
375	454118	72	4541.18	0.72	
376	454417	63	4544.17	0.63	
377	455146	42	4551.46	0.42	
378	456049	102	4560.49	1.02	
379	457918	91	4579.18	0.91	
380	458519	75	4585.19	0.75	
381	459717	82	4597.17	0.82	
382	460441	45	4604.41	0.45	
383	461348	53	4613.48	0.53	
384	461982	71	4619.82	0.71	
385	462337	145	4623.37	1.45	
386	462771	57	4627.71	0.57	
387	464808	75	4648.08	0.75	
388	469229	71	4692.29	0.71	
389	469919	53	4699.19	0.53	
390	475069	47	4750.69	0.47	
391	475217	73	4752.17	0.73	
392	475584	86	4755.84	0.86	
393	476634	62	4766.34	0.62	
394	477150	177	4771.5	1.77	
395	477432	146	4774.32	1.46	
396	478319	124	4783.19	1.24	
397	481739	62	4817.39	0.62	
398	482486	153	4824.86	1.53	
399	482874	154	4828.74	1.54	
400	485463	78	4854.63	0.78	
401	486632	50	4866.32	0.5	
402	487167	42	4871.67	0.42	
403	487516	153	4875.16	1.53	
404	487915	107	4879.15	1.07	
405	488403	178	4884.03	1.78	
406	489066	51	4890.66	0.51	
407	489326	140	4893.26	1.4	
408	490907	49	4909.07	0.49	
409	491221	71	4912.21	0.71	
410	491471	46	4914.71	0.46	
411	492004	73	4920.04	0.73	
412	492360	112	4923.6	1.12	
413	492988	76	4929.88	0.76	
414	494850	68	4948.5	0.68	
415	495574	36	4955.74	0.36	
416	498313	51	4983.13	0.51	
417	498757	62	4987.57	0.62	
418	499769	47	4997.69	0.47	
419	500032	33	5000.32	0.33	
420	501312	57	5013.12	0.57	
421	502172	107	5021.72	1.07	
422	502496	132	5024.96	1.32	
423	502764	42	5027.64	0.42	
424	504293	85	5042.93	0.85	
425	507512	61	5075.12	0.61	
426	508146	73	5081.46	0.73	
427	508890	77	5088.9	0.77	
428	509663	105	5096.63	1.05	
429	510033	113	5100.33	1.13	
430	510420	79	5104.2	0.79	
431	511004	101	5110.04	1.01	
432	511487	97	5114.87	0.97	
433	511721	129	5117.21	1.29	
434	512505	93	5125.05	0.93	
435	513565	127	5135.65	1.27	
436	515567	67	5155.67	0.67	
437	516395	99	5163.95	0.99	
438	516777	135	5167.77	1.35	
439	517896	100	5178.96	1	
440	524317	101	5243.17	1.01	
441	525755	55	5257.55	0.55	
442	527260	64	5272.6	0.64	
443	529406	40	5294.06	0.4	
444	530077	80	5300.77	0.8	
445	530661	75	5306.61	0.75	
446	531108	98	5311.08	0.98	
447	531871	87	5318.71	0.87	
448	534206	130	5342.06	1.3	
449	534557	40	5345.57	0.4	
450	535677	164	5356.77	1.64	
451	536245	45	5362.45	0.45	
452	538207	57	5382.07	0.57	
453	545753	95	5457.53	0.95	
454	546406	119	5464.06	1.19	
455	554171	115	5541.71	1.15	
456	554607	116	5546.07	1.16	
457	560738	93	5607.38	0.93	
458	561170	98	5611.7	0.98	
459	561648	42	5616.48	0.42	
460	564794	132	5647.94	1.32	
461	565214	66	5652.14	0.66	
462	565591	58	5655.91	0.58	
463	566006	64	5660.06	0.64	
464	567107	38	5671.07	0.38	
465	569791	58	5697.91	0.58	
466	570207	46	5702.07	0.46	
467	570654	58	5706.54	0.58	
468	573396	39	5733.96	0.39	
469	598219	42	5982.19	0.42	
470	632085	85	6320.85	0.85	
471	691146	77	6911.46	0.77	
472	692018	53	6920.18	0.53	
473	692204	47	6922.04	0.47	
474	694401	70	6944.01	0.7	
475	695953	53	6959.53	0.53	
476	701581	80	7015.81	0.8	
477	701761	55	7017.61	0.55	
478	703419	76	7034.19	0.76	
479	706000	76	7060	0.76	
480	706328	60	7063.28	0.6	
481	706998	107	7069.98	1.07	
482	715981	75	7159.81	0.75	
483	716816	129	7168.16	1.29	
484	718221	52	7182.21	0.52	
485	719889	92	7198.89	0.92	
486	725078	97	7250.78	0.97	
487	748610	111	7486.1	1.11	
488	749454	68	7494.54	0.68	
489	754480	84	7544.8	0.84	
490	757634	125	7576.34	1.25	
491	768210	55	7682.1	0.55	
492	775567	59	7755.67	0.59	
493	776493	106	7764.93	1.06	
494	786953	46	7869.53	0.46	
495	790280	118	7902.8	1.18	
496	793633	102	7936.33	1.02	
497	795353	242	7953.53	2.42	
498	795827	196	7958.27	1.96	
499	802394	105	8023.94	1.05	
500	803128	106	8031.28	1.06	
501	804212	75	8042.12	0.75	
502	807347	55	8073.47	0.55	
503	812922	48	8129.22	0.48	
504	814823	53	8148.23	0.53	
505	821877	67	8218.77	0.67	
506	822355	57	8223.55	0.57	
507	828651	72	8286.51	0.72	
508	837774	83	8377.74	0.83	
509	841246	158	8412.46	1.58	
510	854806	52	8548.06	0.52	
511	855222	89	8552.22	0.89	
512	855502	85	8555.02	0.85	
513	857175	42	8571.75	0.42	
514	857891	44	8578.91	0.44	
515	870278	62	8702.78	0.62	
516	871813	120	8718.13	1.2	
517	872246	123	8722.46	1.23	
518	878898	42	8788.98	0.42	
519	883478	90	8834.78	0.9	
520	888491	108	8884.91	1.08	
521	890579	62	8905.79	0.62	
522	898116	76	8981.16	0.76	
523	915649	98	9156.49	0.98	
524	917903	64	9179.03	0.64	
525	918261	77	9182.61	0.77	
526	923679	87	9236.79	0.87	
527	923932	83	9239.32	0.83	
528	924653	94	9246.53	0.94	
529	927645	170	9276.45	1.7	
530	928128	93	9281.28	0.93	
531	928783	81	9287.83	0.81	
532	929233	35	9292.33	0.35	
533	929453	105	9294.53	1.05	
534	929920	103	9299.2	1.03	
535	937372	129	9373.72	1.29	
536	942234	81	9422.34	0.81	
537	943457	125	9434.57	1.25	
538	944446	115	9444.46	1.15	
539	947540	101	9475.4	1.01	
540	948116	111	9481.16	1.11	
541	950201	98	9502.01	0.98	
542	951006	107	9510.06	1.07	
543	956518	62	9565.18	0.62	
544	956945	108	9569.45	1.08	
545	957428	135	9574.28	1.35	
546	958137	47	9581.37	0.47	
547	959237	78	9592.37	0.78	
548	959816	76	9598.16	0.76	
549	964081	57	9640.81	0.57	
550	966128	67	9661.28	0.67	
551	968214	101	9682.14	1.01	
552	978430	79	9784.3	0.79	
553	979076	139	9790.76	1.39	
554	981822	46	9818.22	0.46	
555	989453	67	9894.53	0.67	
556	990341	67	9903.41	0.67	
557	995154	51	9951.54	0.51	
558	998768	59	9987.68	0.59	
559	999095	62	9990.95	0.62	
560	1004552	135	10045.52	1.35	
561	1005179	74	10051.79	0.74	
562	1006536	94	10065.36	0.94	
563	1007000	193	10070	1.93	
564	1016569	54	10165.69	0.54	
565	1021827	115	10218.27	1.15	
566	1034833	82	10348.33	0.82	
567	1037584	65	10375.84	0.65	
568	1038013	59	10380.13	0.59	
569	1046017	77	10460.17	0.77	
570	1049787	45	10497.87	0.45	
571	1050325	93	10503.25	0.93	
572	1057214	96	10572.14	0.96	
573	1060733	53	10607.33	0.53	
574	1061260	85	10612.6	0.85	
575	1061694	45	10616.94	0.45	
576	1066036	63	10660.36	0.63	
577	1068749	63	10687.49	0.63	
578	1073038	91	10730.38	0.91	
579	1081607	113	10816.07	1.13	
580	1082852	56	10828.52	0.56	
581	1091821	124	10918.21	1.24	
582	1094077	44	10940.77	0.44	
583	1098897	58	10988.97	0.58	
584	1103475	60	11034.75	0.6	
585	1104099	79	11040.99	0.79	
586	1120080	44	11200.8	0.44	
587	1120259	57	11202.59	0.57	
588	1123287	53	11232.87	0.53	
589	1125255	47	11252.55	0.47	
590	1125868	67	11258.68	0.67	
591	1126741	69	11267.41	0.69	
592	1128677	46	11286.77	0.46	
593	1135063	49	11350.63	0.49	
594	1150727	160	11507.27	1.6	
595	1151098	166	11510.98	1.66	
596	1151444	62	11514.44	0.62	
597	1151801	103	11518.01	1.03	
598	1152120	38	11521.2	0.38	
599	1152227	54	11522.27	0.54	
600	1152525	58	11525.25	0.58	
601	1152912	69	11529.12	0.69	
602	1155229	38	11552.29	0.38	
603	1155926	63	11559.26	0.63	
604	1156853	84	11568.53	0.84	
605	1157365	60	11573.65	0.6	
606	1157864	39	11578.64	0.39	
607	1158584	99	11585.84	0.99	
608	1159303	78	11593.03	0.78	
609	1159975	113	11599.75	1.13	
610	1160734	197	11607.34	1.97	
611	1165002	89	11650.02	0.89	
612	1165624	118	11656.24	1.18	
613	1166253	76	11662.53	0.76	
614	1166896	63	11668.96	0.63	
615	1167390	55	11673.9	0.55	
616	1169878	107	11698.78	1.07	
617	1170799	62	11707.99	0.62	
618	1171898	44	11718.98	0.44	
619	1172310	89	11723.1	0.89	
620	1173609	157	11736.09	1.57	
621	1174078	135	11740.78	1.35	
622	1174449	148	11744.49	1.48	
623	1180732	51	11807.32	0.51	
624	1181567	96	11815.67	0.96	
625	1185236	48	11852.36	0.48	
626	1196469	140	11964.69	1.4	
627	1198080	71	11980.8	0.71	
628	1198437	103	11984.37	1.03	
629	1200524	53	12005.24	0.53	
630	1201219	65	12012.19	0.65	
631	1203229	67	12032.29	0.67	
632	1205731	61	12057.31	0.61	
633	1205933	121	12059.33	1.21	
634	1206569	32	12065.69	0.32	
635	1206661	58	12066.61	0.58	
636	1207062	44	12070.62	0.44	
637	1207910	42	12079.1	0.42	
638	1213054	58	12130.54	0.58	
639	1213298	113	12132.98	1.13	
640	1213985	118	12139.85	1.18	
641	1214647	67	12146.47	0.67	
642	1214756	35	12147.56	0.35	
643	1215071	77	12150.71	0.77	
644	1216673	38	12166.73	0.38	
645	1220895	84	12208.95	0.84	
646	1222167	87	12221.67	0.87	
647	1223314	44	12233.14	0.44	
648	1223596	66	12235.96	0.66	
649	1224483	79	12244.83	0.79	
650	1224824	58	12248.24	0.58	
651	1225910	96	12259.1	0.96	
652	1226556	53	12265.56	0.53	
653	1227945	69	12279.45	0.69	
654	1229213	60	12292.13	0.6	
655	1231039	111	12310.39	1.11	
656	1231299	88	12312.99	0.88	
657	1231656	47	12316.56	0.47	
658	1232417	73	12324.17	0.73	
659	1232834	58	12328.34	0.58	
660	1235518	89	12355.18	0.89	
661	1235791	56	12357.91	0.56	
662	1236147	76	12361.47	0.76	
663	1236439	87	12364.39	0.87	
664	1236685	55	12366.85	0.55	
665	1236933	64	12369.33	0.64	
666	1237786	53	12377.86	0.53	
667	1238377	66	12383.77	0.66	
668	1239865	37	12398.65	0.37	
669	1241268	110	12412.68	1.1	
670	1241557	83	12415.57	0.83	
671	1242187	77	12421.87	0.77	
672	1242763	64	12427.63	0.64	
673	1243145	71	12431.45	0.71	
674	1245142	56	12451.42	0.56	
675	1246191	92	12461.91	0.92	
676	1247786	88	12477.86	0.88	
677	1248479	81	12484.79	0.81	
678	1250307	73	12503.07	0.73	
679	1250822	61	12508.22	0.61	
680	1251992	115	12519.92	1.15	
681	1254136	98	12541.36	0.98	
682	1254589	51	12545.89	0.51	
683	1255765	57	12557.65	0.57	
684	1257252	104	12572.52	1.04	
685	1258376	112	12583.76	1.12	
686	1259282	161	12592.82	1.61	
687	1263016	56	12630.16	0.56	
688	1263447	38	12634.47	0.38	
689	1381073	76	13810.73	0.76	
690	1381183	55	13811.83	0.55	
691	1381260	62	13812.6	0.62	
692	1381764	108	13817.64	1.08	
693	1382273	49	13822.73	0.49	
694	1382529	44	13825.29	0.44	
695	1382648	207	13826.48	2.07	
696	1384138	95	13841.38	0.95	
697	1385540	160	13855.4	1.6	
698	1386424	111	13864.24	1.11	
699	1386604	49	13866.04	0.49	
700	1387766	85	13877.66	0.85	
701	1388043	100	13880.43	1	
702	1388521	73	13885.21	0.73	
703	1388648	83	13886.48	0.83	
704	1388932	53	13889.32	0.53	
705	1389127	49	13891.27	0.49	
706	1389269	73	13892.69	0.73	
707	1390278	71	13902.78	0.71	
708	1391491	80	13914.91	0.8	
709	1391820	93	13918.2	0.93	
710	1392576	45	13925.76	0.45	
711	1393104	50	13931.04	0.5	
712	1394658	85	13946.58	0.85	
713	1396170	149	13961.7	1.49	
714	1397252	35	13972.52	0.35	
715	1400363	119	14003.63	1.19	
716	1400885	67	14008.85	0.67	
717	1401094	41	14010.94	0.41	
718	1402600	86	14026	0.86	
719	1403180	99	14031.8	0.99	
720	1406974	51	14069.74	0.51	
721	1407217	63	14072.17	0.63	
722	1407586	67	14075.86	0.67	
723	1408061	93	14080.61	0.93	
724	1408780	174	14087.8	1.74	
725	1409691	149	14096.91	1.49	
726	1410721	139	14107.21	1.39	
727	1411750	173	14117.5	1.73	
728	1414330	83	14143.3	0.83	
729	1416251	63	14162.51	0.63	
730	1419238	139	14192.38	1.39	
731	1420507	84	14205.07	0.84	
732	1424014	111	14240.14	1.11	
733	1424582	94	14245.82	0.94	
734	1425363	71	14253.63	0.71	
735	1426351	52	14263.51	0.52	
736	1427088	80	14270.88	0.8	
737	1427976	48	14279.76	0.48	
738	1428433	41	14284.33	0.41	
739	1428785	71	14287.85	0.71	
740	1429085	63	14290.85	0.63	
741	1429408	221	14294.08	2.21	
742	1429917	150	14299.17	1.5	
743	1430339	57	14303.39	0.57	
744	1431004	84	14310.04	0.84	
745	1432218	93	14322.18	0.93	
746	1434163	131	14341.63	1.31	
747	1434801	68	14348.01	0.68	
748	1438467	83	14384.67	0.83	
749	1439760	72	14397.6	0.72	
750	1444387	86	14443.87	0.86	
751	1445744	108	14457.44	1.08	
752	1446126	98	14461.26	0.98	
753	1446549	62	14465.49	0.62	
754	1449339	59	14493.39	0.59	
755	1450300	126	14503	1.26	
756	1450833	107	14508.33	1.07	
757	1451317	134	14513.17	1.34	
758	1451676	107	14516.76	1.07	
759	1452563	108	14525.63	1.08	
760	1452843	84	14528.43	0.84	
761	1453094	71	14530.94	0.71	
762	1453630	57	14536.3	0.57	
763	1454319	52	14543.19	0.52	
764	1454733	116	14547.33	1.16	
765	1456149	104	14561.49	1.04	
766	1460278	54	14602.78	0.54	
767	1469439	71	14694.39	0.71	
768	1471816	49	14718.16	0.49	
769	1474674	77	14746.74	0.77	
770	1484147	63	14841.47	0.63	
771	1484957	141	14849.57	1.41	
772	1485201	81	14852.01	0.81	
773	1485401	129	14854.01	1.29	
774	1485704	129	14857.04	1.29	
775	1486801	137	14868.01	1.37	
776	1487366	121	14873.66	1.21	
777	1488144	55	14881.44	0.55	
778	1488861	69	14888.61	0.69	
779	1489216	110	14892.16	1.1	
780	1489711	81	14897.11	0.81	
781	1490135	44	14901.35	0.44	
782	1491390	63	14913.9	0.63	
783	1492991	69	14929.91	0.69	
784	1493714	45	14937.14	0.45	
785	1495342	74	14953.42	0.74	
786	1495806	73	14958.06	0.73	
787	1496847	72	14968.47	0.72	
788	1497588	61	14975.88	0.61	
789	1498466	90	14984.66	0.9	
790	1500262	85	15002.62	0.85	
791	1500410	109	15004.1	1.09	
792	1500804	52	15008.04	0.52	
793	1500938	69	15009.38	0.69	
794	1501165	82	15011.65	0.82	
795	1503731	78	15037.31	0.78	
796	1504251	51	15042.51	0.51	
797	1504404	72	15044.04	0.72	
798	1504532	42	15045.32	0.42	
799	1505929	94	15059.29	0.94	
800	1508582	73	15085.82	0.73	
801	1509011	79	15090.11	0.79	
802	1511076	113	15110.76	1.13	
803	1511314	71	15113.14	0.71	
804	1515494	69	15154.94	0.69	
805	1517602	56	15176.02	0.56	
806	1517787	91	15177.87	0.91	
807	1520586	47	15205.86	0.47	
808	1538962	82	15389.62	0.82	
809	1544108	125	15441.08	1.25	
810	1547957	82	15479.57	0.82	
811	1549084	51	15490.84	0.51	
812	1551296	42	15512.96	0.42	
813	1557264	98	15572.64	0.98	
