eventNum	startSamples	durationSamples	startSec	durationSec	
106	74372	54	743.72	0.54	
107	75041	104	750.41	1.04	
108	75315	66	753.15	0.66	
109	75862	139	758.62	1.39	
110	76018	144	760.18	1.44	
111	76310	83	763.1	0.83	
112	76674	101	766.74	1.01	
113	77067	91	770.67	0.91	
114	77683	151	776.83	1.51	
115	78203	59	782.03	0.59	
116	79470	34	794.7	0.34	
117	79837	32	798.37	0.32	
118	80372	72	803.72	0.72	
119	80595	91	805.95	0.91	
120	81054	185	810.54	1.85	
121	81379	175	813.79	1.75	
122	81826	73	818.26	0.73	
123	82104	118	821.04	1.18	
124	82583	164	825.83	1.64	
125	83128	89	831.28	0.89	
126	85078	67	850.78	0.67	
127	85358	88	853.58	0.88	
128	85485	67	854.85	0.67	
129	85967	59	859.67	0.59	
130	86345	96	863.45	0.96	
131	86795	135	867.95	1.35	
132	87802	95	878.02	0.95	
133	88110	75	881.1	0.75	
134	88401	74	884.01	0.74	
135	88846	62	888.46	0.62	
136	89321	91	893.21	0.91	
137	89508	83	895.08	0.83	
138	90440	57	904.4	0.57	
139	90867	152	908.67	1.52	
140	91370	82	913.7	0.82	
141	91672	132	916.72	1.32	
142	92121	171	921.21	1.71	
143	93471	135	934.71	1.35	
144	93947	99	939.47	0.99	
145	94338	116	943.38	1.16	
146	95051	67	950.51	0.67	
147	95322	116	953.22	1.16	
148	95943	203	959.43	2.03	
149	96263	64	962.63	0.64	
150	96600	137	966	1.37	
151	96911	71	969.11	0.71	
152	97050	100	970.5	1	
153	97565	77	975.65	0.77	
154	97939	96	979.39	0.96	
155	98364	93	983.64	0.93	
156	98596	65	985.96	0.65	
157	98789	194	987.89	1.94	
158	99278	116	992.78	1.16	
159	100702	74	1007.02	0.74	
160	101039	69	1010.39	0.69	
161	101742	92	1017.42	0.92	
162	102784	81	1027.84	0.81	
163	103020	72	1030.2	0.72	
164	103354	64	1033.54	0.64	
165	103702	242	1037.02	2.42	
166	104075	47	1040.75	0.47	
167	104267	195	1042.67	1.95	
168	104724	73	1047.24	0.73	
169	104810	65	1048.1	0.65	
170	105140	109	1051.4	1.09	
171	105533	125	1055.33	1.25	
172	106861	194	1068.61	1.94	
173	107549	117	1075.49	1.17	
174	107686	126	1076.86	1.26	
175	108025	64	1080.25	0.64	
176	109211	118	1092.11	1.18	
177	109916	92	1099.16	0.92	
178	110477	69	1104.77	0.69	
179	110941	113	1109.41	1.13	
180	112412	73	1124.12	0.73	
181	114420	82	1144.2	0.82	
182	114868	129	1148.68	1.29	
183	115198	57	1151.98	0.57	
184	121470	132	1214.7	1.32	
185	122989	84	1229.89	0.84	
186	124448	51	1244.48	0.51	
187	126181	63	1261.81	0.63	
188	127931	156	1279.31	1.56	
189	128535	91	1285.35	0.91	
190	128841	50	1288.41	0.5	
191	129971	53	1299.71	0.53	
192	130423	122	1304.23	1.22	
193	136981	93	1369.81	0.93	
194	137582	98	1375.82	0.98	
195	138143	39	1381.43	0.39	
196	138278	30	1382.78	0.3	
197	140660	37	1406.6	0.37	
198	148905	87	1489.05	0.87	
199	149518	93	1495.18	0.93	
200	150544	65	1505.44	0.65	
201	151124	81	1511.24	0.81	
202	151594	91	1515.94	0.91	
203	152804	59	1528.04	0.59	
204	153327	56	1533.27	0.56	
205	153473	96	1534.73	0.96	
206	154869	59	1548.69	0.59	
207	156456	58	1564.56	0.58	
208	157631	95	1576.31	0.95	
209	161604	94	1616.04	0.94	
210	164098	152	1640.98	1.52	
211	164562	93	1645.62	0.93	
212	165107	70	1651.07	0.7	
213	165193	72	1651.93	0.72	
214	166132	80	1661.32	0.8	
215	167679	32	1676.79	0.32	
216	168262	77	1682.62	0.77	
217	168604	60	1686.04	0.6	
218	169794	73	1697.94	0.73	
219	170165	100	1701.65	1	
220	170780	83	1707.8	0.83	
221	171265	102	1712.65	1.02	
222	173085	75	1730.85	0.75	
223	173724	51	1737.24	0.51	
224	174208	155	1742.08	1.55	
225	174845	44	1748.45	0.44	
226	177964	58	1779.64	0.58	
227	179166	60	1791.66	0.6	
228	181216	58	1812.16	0.58	
229	181304	30	1813.04	0.3	
230	182033	103	1820.33	1.03	
231	184668	86	1846.68	0.86	
232	187855	162	1878.55	1.62	
233	188423	101	1884.23	1.01	
234	193189	135	1931.89	1.35	
235	196976	72	1969.76	0.72	
236	199758	89	1997.58	0.89	
237	201071	79	2010.71	0.79	
238	201536	46	2015.36	0.46	
239	202432	30	2024.32	0.3	
240	205574	100	2055.74	1	
241	207027	93	2070.27	0.93	
242	207376	100	2073.76	1	
243	207760	57	2077.6	0.57	
244	208397	119	2083.97	1.19	
245	211541	109	2115.41	1.09	
246	212087	86	2120.87	0.86	
247	212501	76	2125.01	0.76	
248	213548	139	2135.48	1.39	
249	214750	96	2147.5	0.96	
250	215672	101	2156.72	1.01	
251	220094	105	2200.94	1.05	
252	220629	107	2206.29	1.07	
253	222068	65	2220.68	0.65	
254	222918	113	2229.18	1.13	
255	223198	62	2231.98	0.62	
256	224976	87	2249.76	0.87	
257	225398	103	2253.98	1.03	
258	228378	85	2283.78	0.85	
259	228761	92	2287.61	0.92	
260	230736	47	2307.36	0.47	
261	236169	78	2361.69	0.78	
262	236662	75	2366.62	0.75	
263	238929	60	2389.29	0.6	
264	243450	73	2434.5	0.73	
265	251528	70	2515.28	0.7	
266	255007	48	2550.07	0.48	
267	273522	55	2735.22	0.55	
268	283197	62	2831.97	0.62	
269	284845	62	2848.45	0.62	
270	303070	52	3030.7	0.52	
271	303178	61	3031.78	0.61	
272	303423	98	3034.23	0.98	
273	303970	33	3039.7	0.33	
274	307480	48	3074.8	0.48	
275	307785	45	3077.85	0.45	
276	309876	52	3098.76	0.52	
277	310411	44	3104.11	0.44	
278	326942	48	3269.42	0.48	
279	328936	52	3289.36	0.52	
280	333569	100	3335.69	1	
281	334035	81	3340.35	0.81	
282	334507	99	3345.07	0.99	
283	336107	130	3361.07	1.3	
284	338826	66	3388.26	0.66	
285	340928	82	3409.28	0.82	
286	346827	50	3468.27	0.5	
287	356143	51	3561.43	0.51	
288	357698	79	3576.98	0.79	
289	359806	63	3598.06	0.63	
290	360692	103	3606.92	1.03	
291	362014	50	3620.14	0.5	
292	362508	77	3625.08	0.77	
293	370870	78	3708.7	0.78	
294	374837	57	3748.37	0.57	
295	376117	59	3761.17	0.59	
296	380120	50	3801.2	0.5	
297	384226	94	3842.26	0.94	
298	384675	96	3846.75	0.96	
299	389712	106	3897.12	1.06	
300	390090	97	3900.9	0.97	
301	390940	57	3909.4	0.57	
302	391350	60	3913.5	0.6	
303	391775	62	3917.75	0.62	
304	391872	77	3918.72	0.77	
305	392406	66	3924.06	0.66	
306	392808	44	3928.08	0.44	
307	395237	91	3952.37	0.91	
308	396520	37	3965.2	0.37	
309	399382	39	3993.82	0.39	
310	401296	48	4012.96	0.48	
311	401678	71	4016.78	0.71	
312	402080	101	4020.8	1.01	
313	405736	117	4057.36	1.17	
314	406207	59	4062.07	0.59	
315	407335	94	4073.35	0.94	
316	407921	63	4079.21	0.63	
317	408418	86	4084.18	0.86	
318	408597	41	4085.97	0.41	
319	408830	46	4088.3	0.46	
320	409485	68	4094.85	0.68	
321	411874	71	4118.74	0.71	
322	412802	130	4128.02	1.3	
323	413990	46	4139.9	0.46	
324	414218	162	4142.18	1.62	
325	415648	47	4156.48	0.47	
326	419488	92	4194.88	0.92	
327	421340	112	4213.4	1.12	
328	422154	209	4221.54	2.09	
329	425267	123	4252.67	1.23	
330	428033	55	4280.33	0.55	
331	428864	57	4288.64	0.57	
332	430340	130	4303.4	1.3	
333	430641	161	4306.41	1.61	
334	430871	83	4308.71	0.83	
335	431535	39	4315.35	0.39	
336	432149	36	4321.49	0.36	
337	432189	60	4321.89	0.6	
338	432342	55	4323.42	0.55	
339	432545	82	4325.45	0.82	
340	434336	38	4343.36	0.38	
341	438700	46	4387	0.46	
342	439550	73	4395.5	0.73	
343	442048	44	4420.48	0.44	
344	443445	103	4434.45	1.03	
345	444771	50	4447.71	0.5	
346	448695	64	4486.95	0.64	
347	450521	60	4505.21	0.6	
348	450683	132	4506.83	1.32	
349	451080	78	4510.8	0.78	
350	455040	42	4550.4	0.42	
351	455746	74	4557.46	0.74	
352	456487	67	4564.87	0.67	
353	458393	68	4583.93	0.68	
354	458971	126	4589.71	1.26	
355	459714	62	4597.14	0.62	
356	575908	59	5759.08	0.59	
357	583110	54	5831.1	0.54	
358	587832	81	5878.32	0.81	
359	589586	64	5895.86	0.64	
360	590249	60	5902.49	0.6	
361	592210	68	5922.1	0.68	
362	593951	73	5939.51	0.73	
363	598318	44	5983.18	0.44	
364	599911	73	5999.11	0.73	
365	603597	95	6035.97	0.95	
366	604281	86	6042.81	0.86	
367	606656	55	6066.56	0.55	
368	607695	68	6076.95	0.68	
369	608991	62	6089.91	0.62	
370	610671	30	6106.71	0.3	
371	613194	80	6131.94	0.8	
372	613718	32	6137.18	0.32	
373	614065	53	6140.65	0.53	
374	616427	109	6164.27	1.09	
375	617474	118	6174.74	1.18	
376	618274	98	6182.74	0.98	
377	619360	87	6193.6	0.87	
378	619720	37	6197.2	0.37	
379	620432	44	6204.32	0.44	
380	620585	107	6205.85	1.07	
381	621284	126	6212.84	1.26	
382	622655	64	6226.55	0.64	
383	625168	78	6251.68	0.78	
384	626808	94	6268.08	0.94	
385	627425	87	6274.25	0.87	
386	627789	33	6277.89	0.33	
387	629295	53	6292.95	0.53	
388	630026	60	6300.26	0.6	
389	633498	62	6334.98	0.62	
390	633706	70	6337.06	0.7	
391	634206	100	6342.06	1	
392	634695	69	6346.95	0.69	
393	635199	86	6351.99	0.86	
394	636492	55	6364.92	0.55	
395	636879	53	6368.79	0.53	
396	639360	78	6393.6	0.78	
397	639948	68	6399.48	0.68	
398	641134	39	6411.34	0.39	
399	643428	43	6434.28	0.43	
400	644475	30	6444.75	0.3	
401	645231	44	6452.31	0.44	
402	646214	63	6462.14	0.63	
403	647388	76	6473.88	0.76	
404	648521	108	6485.21	1.08	
405	649465	89	6494.65	0.89	
406	651142	106	6511.42	1.06	
407	651549	78	6515.49	0.78	
408	653101	76	6531.01	0.76	
409	653708	71	6537.08	0.71	
410	655427	81	6554.27	0.81	
411	655562	60	6555.62	0.6	
412	656419	81	6564.19	0.81	
413	657779	97	6577.79	0.97	
414	658468	73	6584.68	0.73	
415	658740	63	6587.4	0.63	
416	658982	78	6589.82	0.78	
417	659309	64	6593.09	0.64	
418	659677	73	6596.77	0.73	
419	660105	145	6601.05	1.45	
420	661450	56	6614.5	0.56	
421	662002	96	6620.02	0.96	
422	662154	112	6621.54	1.12	
423	662689	90	6626.89	0.9	
424	665179	78	6651.79	0.78	
425	667123	126	6671.23	1.26	
426	677778	67	6777.78	0.67	
427	680921	56	6809.21	0.56	
428	683209	53	6832.09	0.53	
429	683668	57	6836.68	0.57	
430	683986	62	6839.86	0.62	
431	684303	68	6843.03	0.68	
432	684707	98	6847.07	0.98	
433	685653	78	6856.53	0.78	
434	688223	60	6882.23	0.6	
435	689336	57	6893.36	0.57	
436	689463	54	6894.63	0.54	
437	689827	55	6898.27	0.55	
438	700322	132	7003.22	1.32	
439	701786	52	7017.86	0.52	
440	703832	53	7038.32	0.53	
441	705202	66	7052.02	0.66	
442	707173	62	7071.73	0.62	
443	710743	69	7107.43	0.69	
444	711314	76	7113.14	0.76	
445	715772	43	7157.72	0.43	
446	716430	97	7164.3	0.97	
447	721716	64	7217.16	0.64	
448	724405	76	7244.05	0.76	
449	726107	80	7261.07	0.8	
450	727906	84	7279.06	0.84	
451	728925	102	7289.25	1.02	
452	729706	130	7297.06	1.3	
453	730179	53	7301.79	0.53	
454	730952	106	7309.52	1.06	
455	731323	98	7313.23	0.98	
456	732235	86	7322.35	0.86	
457	732712	66	7327.12	0.66	
458	733868	73	7338.68	0.73	
459	736829	43	7368.29	0.43	
460	737262	82	7372.62	0.82	
461	737895	32	7378.95	0.32	
462	738650	37	7386.5	0.37	
463	739046	40	7390.46	0.4	
464	741461	76	7414.61	0.76	
465	742009	43	7420.09	0.43	
466	742618	47	7426.18	0.47	
467	743201	66	7432.01	0.66	
468	744157	43	7441.57	0.43	
469	746478	47	7464.78	0.47	
470	746885	46	7468.85	0.46	
471	752128	103	7521.28	1.03	
472	752699	124	7526.99	1.24	
473	754346	61	7543.46	0.61	
474	757884	72	7578.84	0.72	
475	761257	102	7612.57	1.02	
476	761723	128	7617.23	1.28	
477	762150	92	7621.5	0.92	
478	763154	113	7631.54	1.13	
479	766048	97	7660.48	0.97	
480	766561	157	7665.61	1.57	
481	767145	153	7671.45	1.53	
482	768492	123	7684.92	1.23	
483	769659	64	7696.59	0.64	
484	772190	73	7721.9	0.73	
485	772908	92	7729.08	0.92	
486	773172	42	7731.72	0.42	
487	773364	82	7733.64	0.82	
488	774697	121	7746.97	1.21	
489	775375	159	7753.75	1.59	
490	776531	37	7765.31	0.37	
491	776707	94	7767.07	0.94	
492	777553	90	7775.53	0.9	
493	780210	90	7802.1	0.9	
494	780921	53	7809.21	0.53	
495	783666	111	7836.66	1.11	
496	786080	92	7860.8	0.92	
497	786651	40	7866.51	0.4	
498	787174	69	7871.74	0.69	
499	787719	71	7877.19	0.71	
500	789172	106	7891.72	1.06	
501	789753	66	7897.53	0.66	
502	790938	60	7909.38	0.6	
503	791919	56	7919.19	0.56	
504	792752	53	7927.52	0.53	
505	793196	158	7931.96	1.58	
506	794342	145	7943.42	1.45	
507	794720	44	7947.2	0.44	
508	796064	69	7960.64	0.69	
509	796711	50	7967.11	0.5	
510	796802	32	7968.02	0.32	
511	798007	107	7980.07	1.07	
512	798603	159	7986.03	1.59	
513	799181	100	7991.81	1	
514	806010	66	8060.1	0.66	
515	809304	124	8093.04	1.24	
516	811130	66	8111.3	0.66	
517	816187	68	8161.87	0.68	
518	816657	44	8166.57	0.44	
519	818517	60	8185.17	0.6	
520	824280	64	8242.8	0.64	
521	835589	56	8355.89	0.56	
522	848445	99	8484.45	0.99	
523	852961	123	8529.61	1.23	
524	855963	60	8559.63	0.6	
525	857917	80	8579.17	0.8	
526	862843	80	8628.43	0.8	
527	863716	54	8637.16	0.54	
528	869174	57	8691.74	0.57	
529	870034	106	8700.34	1.06	
530	873040	51	8730.4	0.51	
531	874151	63	8741.51	0.63	
532	877332	44	8773.32	0.44	
533	877737	60	8777.37	0.6	
534	878004	48	8780.04	0.48	
535	878290	63	8782.9	0.63	
536	879088	66	8790.88	0.66	
537	880119	61	8801.19	0.61	
538	880515	42	8805.15	0.42	
539	880912	49	8809.12	0.49	
540	881465	34	8814.65	0.34	
541	882977	140	8829.77	1.4	
542	884588	39	8845.88	0.39	
543	884862	112	8848.62	1.12	
544	885470	84	8854.7	0.84	
545	886428	59	8864.28	0.59	
546	890400	37	8904	0.37	
547	896189	64	8961.89	0.64	
548	896546	80	8965.46	0.8	
549	902560	62	9025.6	0.62	
550	903320	94	9033.2	0.94	
551	903805	95	9038.05	0.95	
552	908953	56	9089.53	0.56	
553	909889	57	9098.89	0.57	
554	911415	52	9114.15	0.52	
555	914842	59	9148.42	0.59	
556	917055	48	9170.55	0.48	
557	922480	42	9224.8	0.42	
558	929095	76	9290.95	0.76	
559	936135	128	9361.35	1.28	
560	936994	47	9369.94	0.47	
561	937064	55	9370.64	0.55	
562	937576	104	9375.76	1.04	
563	938264	46	9382.64	0.46	
564	939130	63	9391.3	0.63	
565	939963	39	9399.63	0.39	
566	940215	59	9402.15	0.59	
567	944491	44	9444.91	0.44	
568	945044	36	9450.44	0.36	
569	945701	69	9457.01	0.69	
570	946329	128	9463.29	1.28	
571	947307	140	9473.07	1.4	
572	950174	170	9501.74	1.7	
573	950864	39	9508.64	0.39	
574	950937	247	9509.37	2.47	
575	951364	114	9513.64	1.14	
576	951608	37	9516.08	0.37	
577	951810	154	9518.1	1.54	
578	952150	177	9521.5	1.77	
579	952494	67	9524.94	0.67	
580	952803	52	9528.03	0.52	
581	953011	59	9530.11	0.59	
582	953177	48	9531.77	0.48	
583	953475	71	9534.75	0.71	
584	953779	46	9537.79	0.46	
585	954547	36	9545.47	0.36	
586	954792	91	9547.92	0.91	
587	959260	42	9592.6	0.42	
588	959641	126	9596.41	1.26	
589	963400	204	9634	2.04	
590	965710	207	9657.1	2.07	
591	973171	59	9731.71	0.59	
592	996862	66	9968.62	0.66	
593	1000079	55	10000.79	0.55	
594	1000462	78	10004.62	0.78	
595	1002213	54	10022.13	0.54	
596	1002745	62	10027.45	0.62	
597	1003610	133	10036.1	1.33	
598	1006679	75	10066.79	0.75	
599	1007533	55	10075.33	0.55	
600	1011499	77	10114.99	0.77	
601	1013780	85	10137.8	0.85	
602	1015434	53	10154.34	0.53	
603	1018355	56	10183.55	0.56	
604	1019056	65	10190.56	0.65	
605	1028144	77	10281.44	0.77	
606	1150115	80	11501.15	0.8	
607	1151095	99	11510.95	0.99	
608	1154454	56	11544.54	0.56	
609	1155227	129	11552.27	1.29	
610	1160373	166	11603.73	1.66	
611	1165106	56	11651.06	0.56	
612	1165450	64	11654.5	0.64	
613	1166082	66	11660.82	0.66	
614	1170343	64	11703.43	0.64	
615	1173850	92	11738.5	0.92	
616	1193253	67	11932.53	0.67	
617	1196114	62	11961.14	0.62	
618	1200373	85	12003.73	0.85	
619	1201286	71	12012.86	0.71	
620	1203500	107	12035	1.07	
621	1204009	52	12040.09	0.52	
622	1204886	61	12048.86	0.61	
623	1205571	103	12055.71	1.03	
624	1206583	42	12065.83	0.42	
625	1208429	135	12084.29	1.35	
626	1208853	71	12088.53	0.71	
627	1209713	65	12097.13	0.65	
628	1214921	83	12149.21	0.83	
629	1216367	56	12163.67	0.56	
630	1217841	81	12178.41	0.81	
631	1227566	94	12275.66	0.94	
632	1232241	120	12322.41	1.2	
633	1234581	51	12345.81	0.51	
634	1236308	54	12363.08	0.54	
635	1237719	74	12377.19	0.74	
636	1239273	67	12392.73	0.67	
637	1240044	41	12400.44	0.41	
638	1241231	50	12412.31	0.5	
639	1241700	109	12417	1.09	
640	1241829	41	12418.29	0.41	
641	1242331	89	12423.31	0.89	
642	1243512	80	12435.12	0.8	
643	1246169	73	12461.69	0.73	
644	1247832	60	12478.32	0.6	
645	1258088	37	12580.88	0.37	
646	1259831	32	12598.31	0.32	
647	1260580	34	12605.8	0.34	
648	1264242	37	12642.42	0.37	
649	1272501	32	12725.01	0.32	
650	1273063	57	12730.63	0.57	
651	1273166	34	12731.66	0.34	
652	1273435	35	12734.35	0.35	
653	1277401	86	12774.01	0.86	
654	1279125	68	12791.25	0.68	
655	1279555	48	12795.55	0.48	
656	1280093	49	12800.93	0.49	
657	1280834	53	12808.34	0.53	
658	1281258	92	12812.58	0.92	
659	1282168	94	12821.68	0.94	
660	1283801	75	12838.01	0.75	
661	1285738	50	12857.38	0.5	
662	1286368	100	12863.68	1	
663	1293594	58	12935.94	0.58	
664	1294809	91	12948.09	0.91	
665	1295190	73	12951.9	0.73	
666	1297470	43	12974.7	0.43	
667	1298119	41	12981.19	0.41	
668	1299321	54	12993.21	0.54	
669	1300944	115	13009.44	1.15	
670	1301365	80	13013.65	0.8	
671	1301575	40	13015.75	0.4	
672	1304673	133	13046.73	1.33	
673	1306514	81	13065.14	0.81	
674	1306853	66	13068.53	0.66	
675	1308252	40	13082.52	0.4	
676	1317082	54	13170.82	0.54	
677	1319560	65	13195.6	0.65	
678	1320709	46	13207.09	0.46	
679	1333567	43	13335.67	0.43	
680	1334435	114	13344.35	1.14	
681	1335303	78	13353.03	0.78	
682	1336494	109	13364.94	1.09	
683	1337252	80	13372.52	0.8	
684	1338990	63	13389.9	0.63	
685	1339458	73	13394.58	0.73	
686	1340077	133	13400.77	1.33	
687	1342018	73	13420.18	0.73	
688	1344705	115	13447.05	1.15	
689	1345028	111	13450.28	1.11	
690	1345308	44	13453.08	0.44	
691	1345401	50	13454.01	0.5	
692	1346312	64	13463.12	0.64	
693	1349932	110	13499.32	1.1	
694	1353376	106	13533.76	1.06	
695	1354924	60	13549.24	0.6	
696	1357756	117	13577.56	1.17	
697	1358152	82	13581.52	0.82	
698	1359730	75	13597.3	0.75	
699	1360153	57	13601.53	0.57	
700	1363289	60	13632.89	0.6	
701	1364558	120	13645.58	1.2	
702	1364934	110	13649.34	1.1	
703	1366176	47	13661.76	0.47	
704	1368739	85	13687.39	0.85	
705	1371733	96	13717.33	0.96	
706	1374481	87	13744.81	0.87	
707	1374774	47	13747.74	0.47	
708	1374883	101	13748.83	1.01	
709	1375797	114	13757.97	1.14	
710	1379149	59	13791.49	0.59	
711	1380056	64	13800.56	0.64	
712	1391318	84	13913.18	0.84	
713	1396755	51	13967.55	0.51	
714	1399626	83	13996.26	0.83	
715	1400750	73	14007.5	0.73	
716	1405686	66	14056.86	0.66	
717	1419490	83	14194.9	0.83	
718	1426672	71	14266.72	0.71	
719	1429650	71	14296.5	0.71	
720	1434735	36	14347.35	0.36	
721	1437748	74	14377.48	0.74	
722	1438876	101	14388.76	1.01	
723	1440354	50	14403.54	0.5	
724	1441677	66	14416.77	0.66	
725	1448102	80	14481.02	0.8	
726	1462518	57	14625.18	0.57	
727	1490400	95	14904	0.95	
728	1495144	65	14951.44	0.65	
729	1495494	55	14954.94	0.55	
730	1495860	43	14958.6	0.43	
731	1496964	57	14969.64	0.57	
732	1498466	60	14984.66	0.6	
733	1502999	64	15029.99	0.64	
734	1503316	53	15033.16	0.53	
735	1503526	68	15035.26	0.68	
736	1507370	99	15073.7	0.99	
737	1508147	64	15081.47	0.64	
738	1508837	73	15088.37	0.73	
739	1509844	68	15098.44	0.68	
740	1515334	64	15153.34	0.64	
741	1515421	59	15154.21	0.59	
742	1515786	40	15157.86	0.4	
743	1517912	63	15179.12	0.63	
744	1520347	62	15203.47	0.62	
745	1526145	77	15261.45	0.77	
746	1528219	44	15282.19	0.44	
747	1534057	62	15340.57	0.62	
748	1536049	57	15360.49	0.57	
749	1538043	87	15380.43	0.87	
750	1538640	37	15386.4	0.37	
751	1539118	53	15391.18	0.53	
752	1539498	229	15394.98	2.29	
753	1543528	54	15435.28	0.54	
754	1545093	38	15450.93	0.38	
755	1545501	42	15455.01	0.42	
756	1546006	47	15460.06	0.47	
757	1546492	60	15464.92	0.6	
758	1547809	73	15478.09	0.73	
759	1547897	72	15478.97	0.72	
760	1548365	87	15483.65	0.87	
761	1551676	99	15516.76	0.99	
762	1552098	133	15520.98	1.33	
763	1554706	41	15547.06	0.41	
764	1554809	52	15548.09	0.52	
765	1555040	51	15550.4	0.51	
766	1555389	58	15553.89	0.58	
767	1556396	44	15563.96	0.44	
768	1557506	134	15575.06	1.34	
769	1558482	55	15584.82	0.55	
770	1559307	52	15593.07	0.52	
771	1559804	83	15598.04	0.83	
772	1560074	53	15600.74	0.53	
773	1560513	44	15605.13	0.44	
774	1562321	72	15623.21	0.72	
775	1562773	60	15627.73	0.6	
776	1563293	62	15632.93	0.62	
777	1564249	80	15642.49	0.8	
778	1564950	117	15649.5	1.17	
779	1565792	68	15657.92	0.68	
780	1566294	100	15662.94	1	
781	1568300	43	15683	0.43	
782	1569633	116	15696.33	1.16	
783	1570808	107	15708.08	1.07	
784	1572009	89	15720.09	0.89	
785	1573980	94	15739.8	0.94	
786	1576385	79	15763.85	0.79	
787	1576937	111	15769.37	1.11	
788	1577903	95	15779.03	0.95	
789	1578560	46	15785.6	0.46	
790	1580647	135	15806.47	1.35	
791	1583754	52	15837.54	0.52	
792	1583850	53	15838.5	0.53	
793	1585509	36	15855.09	0.36	
794	1586112	71	15861.12	0.71	
795	1586813	75	15868.13	0.75	
796	1588454	52	15884.54	0.52	
797	1589862	53	15898.62	0.53	
798	1594177	76	15941.77	0.76	
799	1598047	64	15980.47	0.64	
800	1601728	57	16017.28	0.57	
801	1602076	35	16020.76	0.35	
802	1605409	30	16054.09	0.3	
803	1610685	52	16106.85	0.52	
804	1610966	48	16109.66	0.48	
805	1611382	34	16113.82	0.34	
806	1611576	108	16115.76	1.08	
807	1612168	105	16121.68	1.05	
808	1612405	106	16124.05	1.06	
809	1612903	137	16129.03	1.37	
810	1617304	79	16173.04	0.79	
811	1618580	109	16185.8	1.09	
812	1619185	63	16191.85	0.63	
813	1619388	49	16193.88	0.49	
814	1619493	57	16194.93	0.57	
815	1619886	30	16198.86	0.3	
816	1620914	50	16209.14	0.5	
817	1622490	96	16224.9	0.96	
818	1622769	133	16227.69	1.33	
