eventNum	startSamples	durationSamples	startSec	durationSec	
106	74372	54	743.72	0.54	
107	75041	104	750.41	1.04	
108	75315	66	753.15	0.66	
109	75862	139	758.62	1.39	
110	76018	144	760.18	1.44	
111	76310	83	763.1	0.83	
112	76674	101	766.74	1.01	
113	77067	91	770.67	0.91	
114	77683	151	776.83	1.51	
115	78203	59	782.03	0.59	
116	79470	34	794.7	0.34	
117	79837	32	798.37	0.32	
118	80372	72	803.72	0.72	
119	80595	91	805.95	0.91	
120	81054	185	810.54	1.85	
121	81379	175	813.79	1.75	
122	81826	73	818.26	0.73	
123	82104	118	821.04	1.18	
124	82583	164	825.83	1.64	
125	83128	89	831.28	0.89	
126	85078	67	850.78	0.67	
127	85358	88	853.58	0.88	
128	85485	67	854.85	0.67	
129	85967	59	859.67	0.59	
130	86345	96	863.45	0.96	
131	86795	135	867.95	1.35	
132	87802	95	878.02	0.95	
133	88110	75	881.1	0.75	
134	88401	74	884.01	0.74	
135	88846	62	888.46	0.62	
136	89321	91	893.21	0.91	
137	89508	83	895.08	0.83	
138	90440	57	904.4	0.57	
139	90867	152	908.67	1.52	
140	91370	82	913.7	0.82	
141	91672	132	916.72	1.32	
142	92121	171	921.21	1.71	
143	93471	135	934.71	1.35	
144	93947	99	939.47	0.99	
145	94338	116	943.38	1.16	
146	95051	67	950.51	0.67	
147	95322	116	953.22	1.16	
148	95943	203	959.43	2.03	
149	96263	64	962.63	0.64	
150	96600	137	966	1.37	
151	96911	71	969.11	0.71	
152	97050	100	970.5	1	
153	97565	77	975.65	0.77	
154	97939	96	979.39	0.96	
155	98364	93	983.64	0.93	
156	98596	65	985.96	0.65	
157	98789	194	987.89	1.94	
158	99278	116	992.78	1.16	
159	100702	74	1007.02	0.74	
160	101039	69	1010.39	0.69	
161	101742	92	1017.42	0.92	
162	102784	81	1027.84	0.81	
163	103020	72	1030.2	0.72	
164	103354	64	1033.54	0.64	
165	103702	242	1037.02	2.42	
166	104075	47	1040.75	0.47	
167	104267	195	1042.67	1.95	
168	104724	73	1047.24	0.73	
169	104810	65	1048.1	0.65	
170	105140	109	1051.4	1.09	
171	105533	125	1055.33	1.25	
172	106861	194	1068.61	1.94	
173	107549	117	1075.49	1.17	
174	107686	126	1076.86	1.26	
175	108025	64	1080.25	0.64	
176	109211	118	1092.11	1.18	
177	109916	92	1099.16	0.92	
178	110477	69	1104.77	0.69	
179	110941	113	1109.41	1.13	
180	112412	73	1124.12	0.73	
181	114420	82	1144.2	0.82	
182	114868	129	1148.68	1.29	
183	115198	57	1151.98	0.57	
184	121470	132	1214.7	1.32	
185	122989	84	1229.89	0.84	
186	124448	51	1244.48	0.51	
187	126181	63	1261.81	0.63	
188	127931	156	1279.31	1.56	
189	128535	91	1285.35	0.91	
190	128841	50	1288.41	0.5	
191	129971	53	1299.71	0.53	
192	130423	122	1304.23	1.22	
193	136981	93	1369.81	0.93	
194	137582	98	1375.82	0.98	
195	138143	39	1381.43	0.39	
196	138278	30	1382.78	0.3	
197	140660	37	1406.6	0.37	
198	148905	87	1489.05	0.87	
199	149518	93	1495.18	0.93	
200	150544	65	1505.44	0.65	
201	151124	81	1511.24	0.81	
202	151594	91	1515.94	0.91	
203	152804	59	1528.04	0.59	
204	153327	56	1533.27	0.56	
205	153473	96	1534.73	0.96	
206	154869	59	1548.69	0.59	
207	156456	58	1564.56	0.58	
208	157631	95	1576.31	0.95	
209	161604	94	1616.04	0.94	
210	164098	152	1640.98	1.52	
211	164562	93	1645.62	0.93	
212	165107	70	1651.07	0.7	
213	165193	72	1651.93	0.72	
214	166132	80	1661.32	0.8	
215	167679	32	1676.79	0.32	
216	168262	77	1682.62	0.77	
217	168604	60	1686.04	0.6	
218	169794	73	1697.94	0.73	
219	170165	100	1701.65	1	
220	170780	83	1707.8	0.83	
221	171265	102	1712.65	1.02	
222	173085	75	1730.85	0.75	
223	173724	51	1737.24	0.51	
224	174208	155	1742.08	1.55	
225	174845	44	1748.45	0.44	
226	177964	58	1779.64	0.58	
227	179166	60	1791.66	0.6	
228	181216	58	1812.16	0.58	
229	181304	30	1813.04	0.3	
230	182033	103	1820.33	1.03	
231	184668	86	1846.68	0.86	
232	187855	162	1878.55	1.62	
233	188423	101	1884.23	1.01	
234	193189	135	1931.89	1.35	
235	196976	72	1969.76	0.72	
236	199758	89	1997.58	0.89	
237	201071	79	2010.71	0.79	
238	201536	46	2015.36	0.46	
239	202432	30	2024.32	0.3	
240	205574	100	2055.74	1	
241	207027	93	2070.27	0.93	
242	207376	100	2073.76	1	
243	207760	57	2077.6	0.57	
244	208397	119	2083.97	1.19	
245	211541	109	2115.41	1.09	
246	212087	86	2120.87	0.86	
247	212501	76	2125.01	0.76	
248	213548	139	2135.48	1.39	
249	214750	96	2147.5	0.96	
250	215672	101	2156.72	1.01	
251	220094	105	2200.94	1.05	
252	220629	107	2206.29	1.07	
253	222068	65	2220.68	0.65	
254	222918	113	2229.18	1.13	
255	223198	62	2231.98	0.62	
256	224976	87	2249.76	0.87	
257	225398	103	2253.98	1.03	
258	228378	85	2283.78	0.85	
259	228761	92	2287.61	0.92	
260	230736	47	2307.36	0.47	
261	236169	78	2361.69	0.78	
262	236662	75	2366.62	0.75	
263	238929	60	2389.29	0.6	
264	243450	73	2434.5	0.73	
265	251528	70	2515.28	0.7	
266	255007	48	2550.07	0.48	
267	273522	55	2735.22	0.55	
268	283197	62	2831.97	0.62	
269	284845	62	2848.45	0.62	
270	303070	52	3030.7	0.52	
271	303178	61	3031.78	0.61	
272	303423	98	3034.23	0.98	
273	303970	33	3039.7	0.33	
274	307480	48	3074.8	0.48	
275	307785	45	3077.85	0.45	
276	309876	52	3098.76	0.52	
277	310411	44	3104.11	0.44	
278	326942	48	3269.42	0.48	
279	328936	52	3289.36	0.52	
280	333569	100	3335.69	1	
281	334035	81	3340.35	0.81	
282	334507	99	3345.07	0.99	
283	336107	130	3361.07	1.3	
284	338826	66	3388.26	0.66	
285	340928	82	3409.28	0.82	
286	346827	50	3468.27	0.5	
287	356143	51	3561.43	0.51	
288	357698	79	3576.98	0.79	
289	359806	63	3598.06	0.63	
290	360692	103	3606.92	1.03	
291	362014	50	3620.14	0.5	
292	362508	77	3625.08	0.77	
293	370870	78	3708.7	0.78	
294	374837	57	3748.37	0.57	
295	376117	59	3761.17	0.59	
296	380120	50	3801.2	0.5	
297	384226	94	3842.26	0.94	
298	384675	96	3846.75	0.96	
299	389712	106	3897.12	1.06	
300	390090	97	3900.9	0.97	
301	390940	57	3909.4	0.57	
302	391350	60	3913.5	0.6	
303	391775	62	3917.75	0.62	
304	391872	77	3918.72	0.77	
305	392406	66	3924.06	0.66	
306	392808	44	3928.08	0.44	
307	395237	91	3952.37	0.91	
308	396520	37	3965.2	0.37	
309	399382	39	3993.82	0.39	
310	401296	48	4012.96	0.48	
311	401678	71	4016.78	0.71	
312	402080	101	4020.8	1.01	
313	405736	117	4057.36	1.17	
314	406207	59	4062.07	0.59	
315	407335	94	4073.35	0.94	
316	407921	63	4079.21	0.63	
317	408418	86	4084.18	0.86	
318	408597	41	4085.97	0.41	
319	408830	46	4088.3	0.46	
320	409485	68	4094.85	0.68	
321	411874	71	4118.74	0.71	
322	412802	130	4128.02	1.3	
323	413990	46	4139.9	0.46	
324	414218	162	4142.18	1.62	
325	415648	47	4156.48	0.47	
326	419488	92	4194.88	0.92	
327	421340	112	4213.4	1.12	
328	422154	209	4221.54	2.09	
329	425267	123	4252.67	1.23	
330	428033	55	4280.33	0.55	
331	428864	57	4288.64	0.57	
332	430340	130	4303.4	1.3	
333	430641	161	4306.41	1.61	
334	430871	83	4308.71	0.83	
335	431535	39	4315.35	0.39	
336	432149	36	4321.49	0.36	
337	432189	60	4321.89	0.6	
338	432342	55	4323.42	0.55	
339	432545	82	4325.45	0.82	
340	434336	38	4343.36	0.38	
341	438700	46	4387	0.46	
342	439550	73	4395.5	0.73	
343	442048	44	4420.48	0.44	
344	443445	103	4434.45	1.03	
345	444771	50	4447.71	0.5	
346	448695	64	4486.95	0.64	
347	450521	60	4505.21	0.6	
348	450683	132	4506.83	1.32	
349	451080	78	4510.8	0.78	
350	455040	42	4550.4	0.42	
351	455746	74	4557.46	0.74	
352	456487	67	4564.87	0.67	
353	458393	68	4583.93	0.68	
354	458971	126	4589.71	1.26	
355	459714	62	4597.14	0.62	
356	464606	68	4646.06	0.68	
357	464882	123	4648.82	1.23	
358	466088	53	4660.88	0.53	
359	466717	103	4667.17	1.03	
360	467298	75	4672.98	0.75	
361	468774	150	4687.74	1.5	
362	469171	88	4691.71	0.88	
363	470049	53	4700.49	0.53	
364	470582	67	4705.82	0.67	
365	472230	91	4722.3	0.91	
366	473745	162	4737.45	1.62	
367	475655	62	4756.55	0.62	
368	475812	102	4758.12	1.02	
369	476620	87	4766.2	0.87	
370	478304	79	4783.04	0.79	
371	480001	37	4800.01	0.37	
372	484073	59	4840.73	0.59	
373	484851	122	4848.51	1.22	
374	485362	160	4853.62	1.6	
375	487126	66	4871.26	0.66	
376	487942	58	4879.42	0.58	
377	488218	61	4882.18	0.61	
378	488537	153	4885.37	1.53	
379	490065	60	4900.65	0.6	
380	490876	127	4908.76	1.27	
381	493049	41	4930.49	0.41	
382	493738	71	4937.38	0.71	
383	494157	80	4941.57	0.8	
384	494360	85	4943.6	0.85	
385	495093	173	4950.93	1.73	
386	497020	76	4970.2	0.76	
387	498215	74	4982.15	0.74	
388	499510	87	4995.1	0.87	
389	500753	41	5007.53	0.41	
390	502658	76	5026.58	0.76	
391	503490	34	5034.9	0.34	
392	503694	70	5036.94	0.7	
393	504072	44	5040.72	0.44	
394	504287	103	5042.87	1.03	
395	506046	62	5060.46	0.62	
396	506754	79	5067.54	0.79	
397	508415	97	5084.15	0.97	
398	508948	113	5089.48	1.13	
399	509245	105	5092.45	1.05	
400	509863	103	5098.63	1.03	
401	511311	136	5113.11	1.36	
402	512202	107	5122.02	1.07	
403	512822	106	5128.22	1.06	
404	513152	98	5131.52	0.98	
405	513614	73	5136.14	0.73	
406	515148	136	5151.48	1.36	
407	515843	111	5158.43	1.11	
408	518257	78	5182.57	0.78	
409	518587	71	5185.87	0.71	
410	519239	66	5192.39	0.66	
411	522629	139	5226.29	1.39	
412	523072	75	5230.72	0.75	
413	523758	34	5237.58	0.34	
414	524251	88	5242.51	0.88	
415	528271	60	5282.71	0.6	
416	533077	52	5330.77	0.52	
417	534826	68	5348.26	0.68	
418	535189	138	5351.89	1.38	
419	536028	123	5360.28	1.23	
420	537852	217	5378.52	2.17	
421	538789	69	5387.89	0.69	
422	539404	113	5394.04	1.13	
423	539555	41	5395.55	0.41	
424	540114	47	5401.14	0.47	
425	542584	141	5425.84	1.41	
426	543790	95	5437.9	0.95	
427	545423	57	5454.23	0.57	
428	545498	62	5454.98	0.62	
429	545820	41	5458.2	0.41	
430	546446	107	5464.46	1.07	
431	546807	67	5468.07	0.67	
432	547588	59	5475.88	0.59	
433	548303	46	5483.03	0.46	
434	552122	152	5521.22	1.52	
435	552426	52	5524.26	0.52	
436	552837	112	5528.37	1.12	
437	554928	120	5549.28	1.2	
438	555302	95	5553.02	0.95	
439	556104	63	5561.04	0.63	
440	556533	55	5565.33	0.55	
441	557036	74	5570.36	0.74	
442	557602	163	5576.02	1.63	
443	558099	94	5580.99	0.94	
444	558476	69	5584.76	0.69	
445	558701	176	5587.01	1.76	
446	559410	128	5594.1	1.28	
447	564500	55	5645	0.55	
448	565747	193	5657.47	1.93	
449	566033	75	5660.33	0.75	
450	566826	66	5668.26	0.66	
451	567512	102	5675.12	1.02	
452	567877	108	5678.77	1.08	
453	568208	59	5682.08	0.59	
454	568306	187	5683.06	1.87	
455	568806	90	5688.06	0.9	
456	570047	98	5700.47	0.98	
457	570996	94	5709.96	0.94	
458	571594	70	5715.94	0.7	
459	571948	80	5719.48	0.8	
460	573299	121	5732.99	1.21	
461	573496	86	5734.96	0.86	
462	574682	158	5746.82	1.58	
463	575908	59	5759.08	0.59	
464	583110	54	5831.1	0.54	
465	587832	81	5878.32	0.81	
466	589586	64	5895.86	0.64	
467	590249	60	5902.49	0.6	
468	592210	68	5922.1	0.68	
469	593951	73	5939.51	0.73	
470	598318	44	5983.18	0.44	
471	599911	73	5999.11	0.73	
472	603597	95	6035.97	0.95	
473	604281	86	6042.81	0.86	
474	606656	55	6066.56	0.55	
475	607695	68	6076.95	0.68	
476	608991	62	6089.91	0.62	
477	610671	30	6106.71	0.3	
478	613194	80	6131.94	0.8	
479	613718	32	6137.18	0.32	
480	614065	53	6140.65	0.53	
481	616427	109	6164.27	1.09	
482	617474	118	6174.74	1.18	
483	618274	98	6182.74	0.98	
484	619360	87	6193.6	0.87	
485	619720	37	6197.2	0.37	
486	620432	44	6204.32	0.44	
487	620585	107	6205.85	1.07	
488	621284	126	6212.84	1.26	
489	622655	64	6226.55	0.64	
490	625168	78	6251.68	0.78	
491	626808	94	6268.08	0.94	
492	627425	87	6274.25	0.87	
493	627789	33	6277.89	0.33	
494	629295	53	6292.95	0.53	
495	630026	60	6300.26	0.6	
496	633498	62	6334.98	0.62	
497	633706	70	6337.06	0.7	
498	634206	100	6342.06	1	
499	634695	69	6346.95	0.69	
500	635199	86	6351.99	0.86	
501	636492	55	6364.92	0.55	
502	636879	53	6368.79	0.53	
503	639360	78	6393.6	0.78	
504	639948	68	6399.48	0.68	
505	641134	39	6411.34	0.39	
506	643428	43	6434.28	0.43	
507	644475	30	6444.75	0.3	
508	645231	44	6452.31	0.44	
509	646214	63	6462.14	0.63	
510	647388	76	6473.88	0.76	
511	648521	108	6485.21	1.08	
512	649465	89	6494.65	0.89	
513	651142	106	6511.42	1.06	
514	651549	78	6515.49	0.78	
515	653101	76	6531.01	0.76	
516	653708	71	6537.08	0.71	
517	655427	81	6554.27	0.81	
518	655562	60	6555.62	0.6	
519	656419	81	6564.19	0.81	
520	657779	97	6577.79	0.97	
521	658468	73	6584.68	0.73	
522	658740	63	6587.4	0.63	
523	658982	78	6589.82	0.78	
524	659309	64	6593.09	0.64	
525	659677	73	6596.77	0.73	
526	660105	145	6601.05	1.45	
527	661450	56	6614.5	0.56	
528	662002	96	6620.02	0.96	
529	662154	112	6621.54	1.12	
530	662689	90	6626.89	0.9	
531	665179	78	6651.79	0.78	
532	667123	126	6671.23	1.26	
533	677778	67	6777.78	0.67	
534	680921	56	6809.21	0.56	
535	683209	53	6832.09	0.53	
536	683668	57	6836.68	0.57	
537	683986	62	6839.86	0.62	
538	684303	68	6843.03	0.68	
539	684707	98	6847.07	0.98	
540	685653	78	6856.53	0.78	
541	688223	60	6882.23	0.6	
542	689336	57	6893.36	0.57	
543	689463	54	6894.63	0.54	
544	689827	55	6898.27	0.55	
545	700322	132	7003.22	1.32	
546	701786	52	7017.86	0.52	
547	703832	53	7038.32	0.53	
548	705202	66	7052.02	0.66	
549	707173	62	7071.73	0.62	
550	710743	69	7107.43	0.69	
551	711314	76	7113.14	0.76	
552	715772	43	7157.72	0.43	
553	716430	97	7164.3	0.97	
554	721716	64	7217.16	0.64	
555	724405	76	7244.05	0.76	
556	726107	80	7261.07	0.8	
557	727906	84	7279.06	0.84	
558	728925	102	7289.25	1.02	
559	729706	130	7297.06	1.3	
560	730179	53	7301.79	0.53	
561	730952	106	7309.52	1.06	
562	731323	98	7313.23	0.98	
563	732235	86	7322.35	0.86	
564	732712	66	7327.12	0.66	
565	733868	73	7338.68	0.73	
566	736829	43	7368.29	0.43	
567	737262	82	7372.62	0.82	
568	737895	32	7378.95	0.32	
569	738650	37	7386.5	0.37	
570	739046	40	7390.46	0.4	
571	741461	76	7414.61	0.76	
572	742009	43	7420.09	0.43	
573	742618	47	7426.18	0.47	
574	743201	66	7432.01	0.66	
575	744157	43	7441.57	0.43	
576	746478	47	7464.78	0.47	
577	746885	46	7468.85	0.46	
578	752128	103	7521.28	1.03	
579	752699	124	7526.99	1.24	
580	754346	61	7543.46	0.61	
581	757884	72	7578.84	0.72	
582	761257	102	7612.57	1.02	
583	761723	128	7617.23	1.28	
584	762150	92	7621.5	0.92	
585	763154	113	7631.54	1.13	
586	766048	97	7660.48	0.97	
587	766561	157	7665.61	1.57	
588	767145	153	7671.45	1.53	
589	768492	123	7684.92	1.23	
590	769659	64	7696.59	0.64	
591	772190	73	7721.9	0.73	
592	772908	92	7729.08	0.92	
593	773172	42	7731.72	0.42	
594	773364	82	7733.64	0.82	
595	774697	121	7746.97	1.21	
596	775375	159	7753.75	1.59	
597	776531	37	7765.31	0.37	
598	776707	94	7767.07	0.94	
599	777553	90	7775.53	0.9	
600	780210	90	7802.1	0.9	
601	780921	53	7809.21	0.53	
602	783666	111	7836.66	1.11	
603	786080	92	7860.8	0.92	
604	786651	40	7866.51	0.4	
605	787174	69	7871.74	0.69	
606	787719	71	7877.19	0.71	
607	789172	106	7891.72	1.06	
608	789753	66	7897.53	0.66	
609	790938	60	7909.38	0.6	
610	791919	56	7919.19	0.56	
611	792752	53	7927.52	0.53	
612	793196	158	7931.96	1.58	
613	794342	145	7943.42	1.45	
614	794720	44	7947.2	0.44	
615	796064	69	7960.64	0.69	
616	796711	50	7967.11	0.5	
617	796802	32	7968.02	0.32	
618	798007	107	7980.07	1.07	
619	798603	159	7986.03	1.59	
620	799181	100	7991.81	1	
621	806010	66	8060.1	0.66	
622	809304	124	8093.04	1.24	
623	811130	66	8111.3	0.66	
624	816187	68	8161.87	0.68	
625	816657	44	8166.57	0.44	
626	818517	60	8185.17	0.6	
627	824280	64	8242.8	0.64	
628	835589	56	8355.89	0.56	
629	848445	99	8484.45	0.99	
630	852961	123	8529.61	1.23	
631	855963	60	8559.63	0.6	
632	857917	80	8579.17	0.8	
633	862843	80	8628.43	0.8	
634	863716	54	8637.16	0.54	
635	869174	57	8691.74	0.57	
636	870034	106	8700.34	1.06	
637	873040	51	8730.4	0.51	
638	874151	63	8741.51	0.63	
639	877332	44	8773.32	0.44	
640	877737	60	8777.37	0.6	
641	878004	48	8780.04	0.48	
642	878290	63	8782.9	0.63	
643	879088	66	8790.88	0.66	
644	880119	61	8801.19	0.61	
645	880515	42	8805.15	0.42	
646	880912	49	8809.12	0.49	
647	881465	34	8814.65	0.34	
648	882977	140	8829.77	1.4	
649	884588	39	8845.88	0.39	
650	884862	112	8848.62	1.12	
651	885470	84	8854.7	0.84	
652	886428	59	8864.28	0.59	
653	890400	37	8904	0.37	
654	896189	64	8961.89	0.64	
655	896546	80	8965.46	0.8	
656	902560	62	9025.6	0.62	
657	903320	94	9033.2	0.94	
658	903805	95	9038.05	0.95	
659	908953	56	9089.53	0.56	
660	909889	57	9098.89	0.57	
661	911415	52	9114.15	0.52	
662	914842	59	9148.42	0.59	
663	917055	48	9170.55	0.48	
664	922480	42	9224.8	0.42	
665	929095	76	9290.95	0.76	
666	936135	128	9361.35	1.28	
667	936994	47	9369.94	0.47	
668	937064	55	9370.64	0.55	
669	937576	104	9375.76	1.04	
670	938264	46	9382.64	0.46	
671	939130	63	9391.3	0.63	
672	939963	39	9399.63	0.39	
673	940215	59	9402.15	0.59	
674	944491	44	9444.91	0.44	
675	945044	36	9450.44	0.36	
676	945701	69	9457.01	0.69	
677	946329	128	9463.29	1.28	
678	947307	140	9473.07	1.4	
679	950174	170	9501.74	1.7	
680	950864	39	9508.64	0.39	
681	950937	247	9509.37	2.47	
682	951364	114	9513.64	1.14	
683	951608	37	9516.08	0.37	
684	951810	154	9518.1	1.54	
685	952150	177	9521.5	1.77	
686	952494	67	9524.94	0.67	
687	952803	52	9528.03	0.52	
688	953011	59	9530.11	0.59	
689	953177	48	9531.77	0.48	
690	953475	71	9534.75	0.71	
691	953779	46	9537.79	0.46	
692	954547	36	9545.47	0.36	
693	954792	91	9547.92	0.91	
694	959260	42	9592.6	0.42	
695	959641	126	9596.41	1.26	
696	963400	204	9634	2.04	
697	965710	207	9657.1	2.07	
698	973171	59	9731.71	0.59	
699	996862	66	9968.62	0.66	
700	1000079	55	10000.79	0.55	
701	1000462	78	10004.62	0.78	
702	1002213	54	10022.13	0.54	
703	1002745	62	10027.45	0.62	
704	1003610	133	10036.1	1.33	
705	1006679	75	10066.79	0.75	
706	1007533	55	10075.33	0.55	
707	1011499	77	10114.99	0.77	
708	1013780	85	10137.8	0.85	
709	1015434	53	10154.34	0.53	
710	1018355	56	10183.55	0.56	
711	1019056	65	10190.56	0.65	
712	1028144	77	10281.44	0.77	
713	1035475	146	10354.75	1.46	
714	1035921	123	10359.21	1.23	
715	1041982	123	10419.82	1.23	
716	1042238	40	10422.38	0.4	
717	1043356	124	10433.56	1.24	
718	1043835	100	10438.35	1	
719	1044501	73	10445.01	0.73	
720	1045133	90	10451.33	0.9	
721	1047053	99	10470.53	0.99	
722	1047629	202	10476.29	2.02	
723	1048270	168	10482.7	1.68	
724	1051091	78	10510.91	0.78	
725	1052296	82	10522.96	0.82	
726	1052971	123	10529.71	1.23	
727	1053268	75	10532.68	0.75	
728	1053861	64	10538.61	0.64	
729	1054730	154	10547.3	1.54	
730	1055067	108	10550.67	1.08	
731	1056536	89	10565.36	0.89	
732	1058582	103	10585.82	1.03	
733	1059023	106	10590.23	1.06	
734	1060365	48	10603.65	0.48	
735	1060702	44	10607.02	0.44	
736	1071255	30	10712.55	0.3	
737	1073441	85	10734.41	0.85	
738	1074520	66	10745.2	0.66	
739	1075322	96	10753.22	0.96	
740	1075649	60	10756.49	0.6	
741	1075908	79	10759.08	0.79	
742	1078010	98	10780.1	0.98	
743	1078357	62	10783.57	0.62	
744	1078976	32	10789.76	0.32	
745	1079259	43	10792.59	0.43	
746	1081650	36	10816.5	0.36	
747	1081870	60	10818.7	0.6	
748	1083925	91	10839.25	0.91	
749	1084293	98	10842.93	0.98	
750	1084703	94	10847.03	0.94	
751	1084849	133	10848.49	1.33	
752	1085237	65	10852.37	0.65	
753	1085559	88	10855.59	0.88	
754	1085803	33	10858.03	0.33	
755	1085965	98	10859.65	0.98	
756	1086154	49	10861.54	0.49	
757	1086237	140	10862.37	1.4	
758	1086655	112	10866.55	1.12	
759	1087003	86	10870.03	0.86	
760	1088316	30	10883.16	0.3	
761	1090482	40	10904.82	0.4	
762	1091382	75	10913.82	0.75	
763	1092114	82	10921.14	0.82	
764	1095797	60	10957.97	0.6	
765	1096030	142	10960.3	1.42	
766	1096516	69	10965.16	0.69	
767	1096955	85	10969.55	0.85	
768	1102856	84	11028.56	0.84	
769	1104420	75	11044.2	0.75	
770	1104607	83	11046.07	0.83	
771	1109068	64	11090.68	0.64	
772	1110679	176	11106.79	1.76	
773	1112093	103	11120.93	1.03	
774	1113702	178	11137.02	1.78	
775	1121077	32	11210.77	0.32	
776	1121363	110	11213.63	1.1	
777	1124323	47	11243.23	0.47	
778	1137363	60	11373.63	0.6	
779	1144142	92	11441.42	0.92	
780	1147254	60	11472.54	0.6	
781	1148192	55	11481.92	0.55	
782	1150115	80	11501.15	0.8	
783	1151095	99	11510.95	0.99	
784	1154454	56	11544.54	0.56	
785	1155227	129	11552.27	1.29	
786	1160373	166	11603.73	1.66	
787	1165106	56	11651.06	0.56	
788	1165450	64	11654.5	0.64	
789	1166082	66	11660.82	0.66	
790	1170343	64	11703.43	0.64	
791	1173850	92	11738.5	0.92	
792	1193253	67	11932.53	0.67	
793	1196114	62	11961.14	0.62	
794	1200373	85	12003.73	0.85	
795	1201286	71	12012.86	0.71	
796	1203500	107	12035	1.07	
797	1204009	52	12040.09	0.52	
798	1204886	61	12048.86	0.61	
799	1205571	103	12055.71	1.03	
800	1206583	42	12065.83	0.42	
801	1208429	135	12084.29	1.35	
802	1208853	71	12088.53	0.71	
803	1209713	65	12097.13	0.65	
804	1214921	83	12149.21	0.83	
805	1216367	56	12163.67	0.56	
806	1217841	81	12178.41	0.81	
807	1227566	94	12275.66	0.94	
808	1232241	120	12322.41	1.2	
809	1234581	51	12345.81	0.51	
810	1236308	54	12363.08	0.54	
811	1237719	74	12377.19	0.74	
812	1239273	67	12392.73	0.67	
813	1240044	41	12400.44	0.41	
814	1241231	50	12412.31	0.5	
815	1241700	109	12417	1.09	
816	1241829	41	12418.29	0.41	
817	1242331	89	12423.31	0.89	
818	1243512	80	12435.12	0.8	
819	1246169	73	12461.69	0.73	
820	1247832	60	12478.32	0.6	
821	1258088	37	12580.88	0.37	
822	1259831	32	12598.31	0.32	
823	1260580	34	12605.8	0.34	
824	1264242	37	12642.42	0.37	
